"Number_of_reads_in_clusters"	1127957
"Number_of_clusters"	117433
"Number_of_superclusters"	117355
"Number_of_singlets"	580465
"Number_of_analyzed_reads"	1708422

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
23	1	9428	9428	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
24	1	9357	9357	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
25	1	9138	9138	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
30	1	8218	8218	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
38	1	7164	7164	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
41	1	6396	6396	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
4	1	18094	18094	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
45	1	5928	5928	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
47	1	5513	5513	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
52	1	5040	5040	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
54	1	4839	4839	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
66	1	3878	3878	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
81	1	3494	3494	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
8	1	15938	15938	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
87	1	3040	3040	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
100	2	2541	2541	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
106	2	2264	2264	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
109	2	1981	1981	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
110	2	1883	1883	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
124	2	1388	1388	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
49	2	5348	5348	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
55	2	4768	4768	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
56	2	4610	4610	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
60	2	4285	4285	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
63	2	4215	4215	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
64	2	4134	4134	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
69	2	3815	3815	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
70	2	3797	3797	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
71	2	3747	3747	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
72	2	3699	3699	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
73	2	3658	3658	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
74	2	3641	3641	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
75	2	3578	3578	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
78	2	3536	3536	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
79	2	3520	3520	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
80	2	3498	3498	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
86	2	3198	3198	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
91	2	2905	2905	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
95	2	2722	2722	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
99	2	2559	2559	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
11	3	13195	13195	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
15	3	10901	10901	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
19	3	10226	10226	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
33	3	8160	8160	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
36	3	7344	7344	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
46	3	5829	5829	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
59	3	4312	4312	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
103	4	2436	2436	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
26	4	8763	8763	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
32	4	8162	8162	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
34	4	7644	7644	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
35	4	7619	7619	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
50	4	5308	5308	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
51	4	5204	5204	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
67	4	3853	3853	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
83	4	3473	3473	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
1	5	26398	26398	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
3	5	18728	18728	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
2	6	18795	18795	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
9	6	15755	15755	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
6	7	16584	16584	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
7	7	16478	16478	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
27	8	8476	8476	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
29	8	8260	8260	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
57	8	4399	4399	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
65	8	3914	3914	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
5	9	17668	17668	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
17	10	10561	10561	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
53	10	4986	4986	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
102	11	2465	2465	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
117	11	1726	1726	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
48	11	5425	5425	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
93	11	2887	2887	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
104	12	2324	2324	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
112	12	1850	1850	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
150	12	660	660	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
62	12	4218	4218	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
97	12	2610	2610	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
31	13	8201	8201	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
89	13	3014	3014	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
20	14	9688	9688	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
42	15	6195	6195	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
98	15	2599	2599	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
28	16	8327	8327	"All"	"Other"	"All"
37	17	7297	7297	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
39	18	7128	7128	"All"	"Other"	"All"
40	19	6484	6484	"All"	"Other"	"All"
43	20	6109	6109	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
44	21	6035	6035	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
58	22	4367	4367	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
61	23	4241	4241	"All"	"Other"	"All"
68	24	3835	3835	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/pararetrovirus"
76	25	3578	3578	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
77	26	3573	3573	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
82	27	3475	3475	"All"	"Other"	"All"
84	28	3299	3299	"All"	"Other"	"All"
85	29	3250	3250	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
88	30	3037	3037	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
90	31	2908	2908	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
92	32	2903	2903	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
94	33	2794	2794	"All"	"Other"	"All"
96	34	2620	2620	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
105	35	2274	2274	"All"	"Other"	"All"
107	36	2145	2145	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
108	37	1991	1991	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
111	38	1865	1865	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
113	39	1836	1836	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
114	40	1812	1812	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
115	41	1785	1785	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
116	42	1727	1727	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
118	43	1705	1705	"All"	"Other"	"All"
119	44	1553	1553	"All"	"Other"	"All"
120	45	1474	1474	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
122	46	1432	1432	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
123	47	1425	1425	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"
125	48	1303	1303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
126	49	1297	1297	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
127	50	1277	1277	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
128	51	1226	1226	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"
129	52	1225	1225	"All"	"Other"	"All"
130	53	1184	1184	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
131	54	1179	1179	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
132	55	1137	1137	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
133	56	1102	1102	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
134	57	1080	1080	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
135	58	997	997	"All"	"Other"	"All"
136	59	962	962	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
137	60	915	915	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
138	61	893	893	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
139	62	835	835	"All"	"Other"	"All"
140	63	824	824	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
141	64	802	802	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
142	65	791	791	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
143	66	765	765	"All"	"Other"	"All"
144	67	761	761	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
145	68	738	738	"All"	"Other"	"All"
146	69	727	727	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
147	70	705	705	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"
148	71	675	675	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"
149	72	664	664	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
151	73	625	625	"All"	"Other"	"All"
152	74	528	528	"All"	"Other"	"All"
153	75	525	525	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
154	76	516	516	"All"	"Other"	"All"
155	77	502	502	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
156	78	473	473	"All"	"Other"	"All"
157	79	471	471	"All"	"Other"	"All"
158	80	459	459	"All"	"Other"	"All"
159	81	448	448	"All"	"Other"	"All"
160	82	435	435	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
161	83	422	422	"All"	"Other"	"All"
162	84	400	400	"All"	"Other"	"All"
163	85	371	371	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
164	86	366	366	"All"	"Other"	"All"
165	87	359	359	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"
166	88	354	354	"All"	"Other"	"All"
167	89	349	349	"All"	"Other"	"All"
168	90	344	344	"All"	"Other"	"All"
169	91	342	342	"All"	"Other"	"All"
170	92	342	342	"All"	"Other"	"All"
171	93	337	337	"All"	"Other"	"All"
172	94	337	337	"All"	"Other"	"All"
173	95	331	331	"All"	"Other"	"All"
174	96	324	324	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
175	97	318	318	"All"	"Other"	"All"
176	98	315	315	"All"	"Other"	"All"
177	99	314	314	"All"	"Other"	"All"
178	100	299	299	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
179	101	284	284	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
180	102	279	279	"All"	"Other"	"All"
181	103	273	273	"All"	"Other"	"All"
182	104	269	269	"All"	"Other"	"All"
183	105	264	264	"All"	"Other"	"All"
184	106	261	261	"All"	"Other"	"All"
185	107	261	261	"All"	"Other"	"All"
186	108	260	260	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
187	109	237	237	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
188	110	236	236	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
189	111	235	235	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
190	112	235	235	"All"	"Other"	"All"
191	113	234	234	"All"	"Other"	"All"
192	114	233	233	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
193	115	233	233	"All"	"Other"	"All"
194	116	231	231	"All"	"Other"	"All"
195	117	231	231	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
196	118	229	229	"All"	"Other"	"All"
197	119	223	223	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
198	120	220	220	"All"	"Other"	"All"
199	121	215	215	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
200	122	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
201	123	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
202	124	208	208	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
203	125	199	199	"All"	"Other"	"All"
204	126	192	192	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
205	127	190	190	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
206	128	189	189	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
207	129	188	188	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
208	130	188	188	"All"	"Other"	"All"
209	131	187	187	"All"	"Other"	"All"
210	132	186	186	"All"	"Other"	"All"
211	133	186	186	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
