"Number_of_reads_in_clusters"	1127957
"Number_of_clusters"	117433
"Number_of_superclusters"	117355
"Number_of_singlets"	580465
"Number_of_analyzed_reads"	1708422

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
75	2	3578	3578	"All/organelle/plastid"	"Other"	""
78	2	3536	3536	"All/organelle/plastid"	"Other"	""
79	2	3520	3520	"All/organelle/plastid"	"Other"	""
80	2	3498	3498	"All/organelle/plastid"	"Other"	""
86	2	3198	3198	"All/organelle/plastid"	"Other"	""
91	2	2905	2905	"All/organelle/plastid"	"Other"	""
95	2	2722	2722	"All/organelle/plastid"	"Other"	""
99	2	2559	2559	"All/organelle/plastid"	"Other"	""
11	3	13195	13195	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
15	3	10901	10901	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
19	3	10226	10226	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
33	3	8160	8160	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
36	3	7344	7344	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
46	3	5829	5829	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
59	3	4312	4312	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
103	4	2436	2436	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
26	4	8763	8763	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
32	4	8162	8162	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
34	4	7644	7644	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
35	4	7619	7619	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
50	4	5308	5308	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
51	4	5204	5204	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
67	4	3853	3853	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
83	4	3473	3473	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
1	5	26398	26398	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
3	5	18728	18728	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
2	6	18795	18795	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
9	6	15755	15755	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
6	7	16584	16584	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
7	7	16478	16478	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
27	8	8476	8476	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
29	8	8260	8260	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
57	8	4399	4399	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
65	8	3914	3914	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
5	9	17668	17668	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
17	10	10561	10561	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
53	10	4986	4986	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
102	11	2465	2465	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
117	11	1726	1726	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
48	11	5425	5425	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
93	11	2887	2887	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
104	12	2324	2324	"All/repeat/rDNA/45S_rDNA"	"Other"	""
112	12	1850	1850	"All/repeat/rDNA/45S_rDNA"	"Other"	""
150	12	660	660	"All/repeat/rDNA/45S_rDNA"	"Other"	""
62	12	4218	4218	"All/repeat/rDNA/45S_rDNA"	"Other"	""
97	12	2610	2610	"All/repeat/rDNA/45S_rDNA"	"Other"	""
31	13	8201	8201	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
89	13	3014	3014	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
20	14	9688	9688	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
42	15	6195	6195	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
98	15	2599	2599	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
28	16	8327	8327	"All"	"Other"	""
37	17	7297	7297	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
39	18	7128	7128	"All"	"Other"	""
40	19	6484	6484	"All"	"Other"	""
43	20	6109	6109	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
44	21	6035	6035	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
58	22	4367	4367	"All/repeat/mobile_element/Class_I"	"Other"	""
61	23	4241	4241	"All"	"Other"	""
68	24	3835	3835	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Putative LTR elements"	""
76	25	3578	3578	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
77	26	3573	3573	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
82	27	3475	3475	"All"	"Other"	""
84	28	3299	3299	"All"	"Other"	""
85	29	3250	3250	"All/repeat/mobile_element/Class_I"	"Other"	""
88	30	3037	3037	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
90	31	2908	2908	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
92	32	2903	2903	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
94	33	2794	2794	"All"	"Other"	""
96	34	2620	2620	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
105	35	2274	2274	"All"	"Other"	""
107	36	2145	2145	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
108	37	1991	1991	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
111	38	1865	1865	"All/repeat/mobile_element/Class_I"	"Other"	""
113	39	1836	1836	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
114	40	1812	1812	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
115	41	1785	1785	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
116	42	1727	1727	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
118	43	1705	1705	"All"	"Other"	""
119	44	1553	1553	"All"	"Other"	""
120	45	1474	1474	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
122	46	1432	1432	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
123	47	1425	1425	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
125	48	1303	1303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
126	49	1297	1297	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
127	50	1277	1277	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
128	51	1226	1226	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
129	52	1225	1225	"All"	"Other"	""
130	53	1184	1184	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
131	54	1179	1179	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
132	55	1137	1137	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
133	56	1102	1102	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
134	57	1080	1080	"All/repeat/mobile_element/Class_I"	"Other"	""
135	58	997	997	"All"	"Other"	""
136	59	962	962	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
137	60	915	915	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
138	61	893	893	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
139	62	835	835	"All"	"Other"	""
140	63	824	824	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
141	64	802	802	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
142	65	791	791	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
143	66	765	765	"All"	"Other"	""
144	67	761	761	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
145	68	738	738	"All"	"Other"	""
146	69	727	727	"All/organelle/mitochondria"	"Other"	""
147	70	705	705	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	""
148	71	675	675	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative satellites (low confidence)"	""
149	72	664	664	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
151	73	625	625	"All"	"Other"	""
152	74	528	528	"All"	"Other"	""
153	75	525	525	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
154	76	516	516	"All"	"Other"	""
155	77	502	502	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
156	78	473	473	"All"	"Other"	""
157	79	471	471	"All"	"Other"	""
158	80	459	459	"All"	"Other"	""
159	81	448	448	"All"	"Other"	""
160	82	435	435	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
161	83	422	422	"All"	"Other"	""
162	84	400	400	"All"	"Other"	""
163	85	371	371	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative satellites (low confidence)"	""
164	86	366	366	"All"	"Other"	""
165	87	359	359	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
166	88	354	354	"All"	"Other"	""
167	89	349	349	"All"	"Other"	""
168	90	344	344	"All"	"Other"	""
169	91	342	342	"All"	"Other"	""
170	92	342	342	"All"	"Other"	""
171	93	337	337	"All"	"Other"	""
172	94	337	337	"All"	"Other"	""
173	95	331	331	"All"	"Other"	""
174	96	324	324	"All/organelle/mitochondria"	"Other"	""
175	97	318	318	"All"	"Other"	""
176	98	315	315	"All"	"Other"	""
177	99	314	314	"All"	"Other"	""
178	100	299	299	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
179	101	284	284	"All/organelle/mitochondria"	"Other"	""
180	102	279	279	"All"	"Other"	""
181	103	273	273	"All"	"Other"	""
182	104	269	269	"All"	"Other"	""
183	105	264	264	"All"	"Other"	""
184	106	261	261	"All"	"Other"	""
185	107	261	261	"All"	"Other"	""
186	108	260	260	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
187	109	237	237	"All/organelle/mitochondria"	"Other"	""
188	110	236	236	"All/organelle/mitochondria"	"Other"	""
189	111	235	235	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
190	112	235	235	"All"	"Other"	""
191	113	234	234	"All"	"Other"	""
192	114	233	233	"All/organelle/mitochondria"	"Other"	""
193	115	233	233	"All"	"Other"	""
194	116	231	231	"All"	"Other"	""
195	117	231	231	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
196	118	229	229	"All"	"Other"	""
197	119	223	223	"All/organelle/mitochondria"	"Other"	""
198	120	220	220	"All"	"Other"	""
199	121	215	215	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
200	122	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
201	123	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
202	124	208	208	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
203	125	199	199	"All"	"Other"	""
204	126	192	192	"All/organelle/mitochondria"	"Other"	""
205	127	190	190	"All/organelle/mitochondria"	"Other"	""
206	128	189	189	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
207	129	188	188	"All/organelle/mitochondria"	"Other"	""
208	130	188	188	"All"	"Other"	""
209	131	187	187	"All"	"Other"	""
210	132	186	186	"All"	"Other"	""
211	133	186	186	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
212	134	183	183	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
213	135	177	177	"All/organelle/mitochondria"	"Other"	""
214	136	176	176	"All/organelle/mitochondria"	"Other"	""
215	137	174	174	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
216	138	174	174	"All/organelle/mitochondria"	"Other"	""
217	139	172	172	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
218	140	170	170	"All"	"Other"	""
