"Number_of_reads_in_clusters"	2995594
"Number_of_clusters"	326414
"Number_of_superclusters"	326347
"Number_of_singlets"	905488
"Number_of_analyzed_reads"	3901082

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
4	1	55685	55685	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
46	1	13488	13488	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
48	1	13033	13033	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
50	1	12162	12162	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
52	1	11773	11773	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
58	1	10458	10458	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
68	1	8834	8834	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
74	1	7821	7821	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
75	1	7590	7590	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
8	1	47956	47956	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
9	1	46855	46855	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
1	2	145354	145354	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
5	2	51001	51001	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
45	3	13665	13665	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
51	3	12029	12029	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
55	3	11647	11647	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
57	3	10856	10856	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
60	3	10337	10337	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
63	3	9871	9871	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
65	3	9497	9497	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
66	3	9288	9288	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
67	3	8982	8982	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
70	3	8235	8235	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
76	3	7374	7374	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
83	3	6468	6468	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
84	3	6349	6349	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
85	3	6348	6348	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
87	3	5818	5818	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
89	3	5404	5404	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
90	3	5179	5179	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
19	4	25698	25698	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
22	4	25032	25032	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
3	4	57841	57841	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
49	4	12191	12191	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
71	4	8147	8147	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
86	4	6085	6085	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
105	5	3714	3714	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
23	5	24459	24459	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
33	5	17338	17338	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
41	5	14892	14892	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
42	5	14208	14208	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
44	5	13963	13963	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
54	5	11692	11692	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
6	6	50674	50674	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
7	6	48189	48189	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
11	7	41347	41347	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
20	8	25264	25264	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
81	8	6877	6877	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
17	9	26094	26094	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
101	10*	3893	3893	"All/repeat"	"Other"	"All/repeat"
69*	10*	8604	8604	"All/repeat"	"Other"	"All/repeat/rDNA/45S_rDNA"
72*	10*	8081	8081	"All/repeat"	"Other"	"All/repeat/rDNA/45S_rDNA"
97	10*	4760	4760	"All/repeat"	"Other"	"All/repeat"
21	11	25201	25201	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
39	12	15709	15709	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
73	12	7899	7899	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
25	13	22494	22494	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
27	14	21943	21943	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
28	15	20857	20857	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
29	16	20785	20785	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
31	17	18548	18548	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
37	18	15897	15897	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
43	19	14065	14065	"All/repeat/satellite"	"Putative satellites (low confidence)"	"All/repeat/satellite"
47	20	13297	13297	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/pararetrovirus"
53	21	11771	11771	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
56	22	11202	11202	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
59	23	10391	10391	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
61	24	10157	10157	"All"	"Other"	"All"
62	25	9987	9987	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
64	26	9624	9624	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
77	27	7254	7254	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
78	28	7052	7052	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
79	29	7036	7036	"All"	"Other"	"All"
80	30	6937	6937	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
82	31	6809	6809	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
88	32	5461	5461	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
91	33	5144	5144	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
92	34	5121	5121	"All"	"Other"	"All"
113	35	2793	2793	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
120	35	2313	2313	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
93	36	4974	4974	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"
94	37	4901	4901	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
95	38	4896	4896	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
96	39	4830	4830	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
98	40	4495	4495	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
99	41	4294	4294	"All"	"Other"	"All"
126	42	2133	2133	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/18S_rDNA"
127	42	2132	2132	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/18S_rDNA"
100	43	4140	4140	"All"	"Other"	"All"
102	44	3884	3884	"All"	"Other"	"All"
103	45	3878	3878	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
104	46	3834	3834	"All"	"Other"	"All"
106	47	3592	3592	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
107	48	3519	3519	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
108	49	3428	3428	"All"	"Other"	"All"
109	50	3231	3231	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
110	51	3200	3200	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
111	52	3035	3035	"All"	"Other"	"All"
114	53	2603	2603	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
116	54	2576	2576	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia"
117	55	2540	2540	"All"	"Other"	"All"
118	56	2491	2491	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
119	57	2490	2490	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
121	58	2273	2273	"All"	"Other"	"All"
122	59	2273	2273	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
123	60	2268	2268	"All"	"Other"	"All"
124	61	2237	2237	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"
125	62	2155	2155	"All"	"Other"	"All"
128	63	1948	1948	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
129	64	1934	1934	"All"	"Other"	"All"
130	65	1895	1895	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
131	66	1876	1876	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
132	67	1871	1871	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
133	68	1850	1850	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
134	69	1849	1849	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"
135	70	1828	1828	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
136	71	1813	1813	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
137	72	1789	1789	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
138	73	1786	1786	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
139	74	1771	1771	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
140	75	1769	1769	"All/repeat"	"Other"	"All/repeat"
141	76	1768	1768	"All"	"Other"	"All"
142	77	1724	1724	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
143	78	1685	1685	"All"	"Other"	"All"
144	79	1680	1680	"All"	"Other"	"All"
145	80	1643	1643	"All"	"Other"	"All"
146	81	1640	1640	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
147	82	1551	1551	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
148	83	1537	1537	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
149	84	1509	1509	"All"	"Other"	"All"
150	85	1434	1434	"All"	"Other"	"All"
151	86	1425	1425	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
152	87	1376	1376	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
153	88	1348	1348	"All"	"Putative LTR elements"	"All"
154	89	1327	1327	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
155	90	1321	1321	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
156	91	1301	1301	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
157	92	1279	1279	"All/repeat/mobile_element/Class_I"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I"
168	93	1112	1112	"All"	"Other"	"All"
158	94	1236	1236	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
159	95	1235	1235	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
160	96	1229	1229	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
161	97	1217	1217	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"
162*	98*	1186	1186	"All/repeat"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
163	99	1173	1173	"All"	"Other"	"All"
164	100	1167	1167	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
165	101	1160	1160	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"
166	102	1149	1149	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
167	103	1137	1137	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
169	104	1110	1110	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"
170	105	1106	1106	"All"	"Other"	"All"
171	106	1086	1086	"All"	"Other"	"All"
172	107	1066	1066	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
173	108	1037	1037	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
174	109	1036	1036	"All"	"Other"	"All"
175	110	989	989	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
176	111	893	893	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
177	112	890	890	"All"	"Other"	"All"
178	113	889	889	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
179	114	881	881	"All"	"Other"	"All"
180	115	870	870	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
181	116	853	853	"All"	"Other"	"All"
182	117	849	849	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
183	118	848	848	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"
184	119	798	798	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
185	120	795	795	"All"	"Other"	"All"
186	121	789	789	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
187	122	789	789	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
188	123	785	785	"All"	"Other"	"All"
189	124	776	776	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
190	125	751	751	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"
191	126	741	741	"All"	"Other"	"All"
192	127	736	736	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"
193	128	734	734	"All"	"Other"	"All"
194	129	722	722	"All"	"Other"	"All"
195	130	715	715	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
196	131	684	684	"All"	"Other"	"All"
197	132	681	681	"All"	"Other"	"All"
198	133	655	655	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
