"Number_of_reads_in_clusters"	1599013
"Number_of_clusters"	166835
"Number_of_superclusters"	166767
"Number_of_singlets"	680823
"Number_of_analyzed_reads"	2279836

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
207	142	262	262	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
208	143	261	261	"All/organelle/mitochondria"	"Other"	""
210	144	255	255	"All"	"Other"	""
211	145	255	255	"All"	"Other"	""
212	146	250	250	"All"	"Other"	""
213	147	248	248	"All"	"Other"	""
214	148	248	248	"All/organelle/mitochondria"	"Other"	""
215	149	237	237	"All"	"Other"	""
216	150	235	235	"All"	"Other"	""
217	151	234	234	"All/organelle/mitochondria"	"Other"	""
