"Number_of_reads_in_clusters"	2034308
"Number_of_clusters"	215178
"Number_of_superclusters"	215109
"Number_of_singlets"	707188
"Number_of_analyzed_reads"	2741496

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
22	3	16399	16399	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
28	3	14602	14602	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
30	3	14181	14181	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
34	3	13454	13454	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
36	3	11258	11258	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
37	3	11188	11188	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
39	3	10725	10725	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
42	3	9768	9768	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
48	3	8529	8529	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
70	3	5628	5628	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
100	4	3242	3242	"All/organelle/plastid"	"Other"	""
105	4	2942	2942	"All/organelle/plastid"	"Other"	""
134	4	1668	1668	"All/organelle/plastid"	"Other"	""
135	4	1568	1568	"All/organelle/plastid"	"Other"	""
50	4	7900	7900	"All/organelle/plastid"	"Other"	""
53	4	7638	7638	"All/organelle/plastid"	"Other"	""
56	4	7417	7417	"All/organelle/plastid"	"Other"	""
63	4	6648	6648	"All/organelle/plastid"	"Other"	""
66	4	6057	6057	"All/organelle/plastid"	"Other"	""
67	4	5997	5997	"All/organelle/plastid"	"Other"	""
69	4	5677	5677	"All/organelle/plastid"	"Other"	""
71	4	5418	5418	"All/organelle/plastid"	"Other"	""
74	4	5286	5286	"All/organelle/plastid"	"Other"	""
79	4	4953	4953	"All/organelle/plastid"	"Other"	""
84	4	4204	4204	"All/organelle/plastid"	"Other"	""
94	4	3558	3558	"All/organelle/plastid"	"Other"	""
95	4	3454	3454	"All/organelle/plastid"	"Other"	""
98	4	3285	3285	"All/organelle/plastid"	"Other"	""
99	4	3244	3244	"All/organelle/plastid"	"Other"	""
104	5	3027	3027	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
31	5	13884	13884	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
38	5	10954	10954	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
40	5	10575	10575	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
47	5	8729	8729	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
51	5	7896	7896	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
55	5	7547	7547	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
59	5	6829	6829	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
60	5	6753	6753	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
23	6	16217	16217	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
33	6	13496	13496	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
49	6	8201	8201	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
16	7	19549	19549	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
24	7	16070	16070	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
27	8	15295	15295	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
32	8	13815	13815	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
64	8	6442	6442	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
7	9	33330	33330	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
11	10	29133	29133	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
43	11	9640	9640	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
45	11	9218	9218	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
62	11	6673	6673	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
101	12	3219	3219	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
14	12	19898	19898	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
58	13	6853	6853	"All/repeat/rDNA/45S_rDNA"	"Other"	""
68	13	5741	5741	"All/repeat/rDNA/45S_rDNA"	"Other"	""
87	13	4010	4010	"All/repeat/rDNA/45S_rDNA"	"Other"	""
91	13	3650	3650	"All/repeat/rDNA/45S_rDNA"	"Other"	""
15	14	19731	19731	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
20	15	17705	17705	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
25	16	15742	15742	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
41	17	9950	9950	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
52	18	7848	7848	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
54	19	7581	7581	"All/repeat/mobile_element/Class_I"	"Other"	""
61	20	6752	6752	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
65	21	6319	6319	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
72	22	5351	5351	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
73	23	5335	5335	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
75	24	5226	5226	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
76	25	5212	5212	"All"	"Other"	""
77	26	5202	5202	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
78	27	4988	4988	"All"	"Other"	""
80	28	4695	4695	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
81	29	4678	4678	"All/repeat/satellite"	"Putative satellites (low confidence)"	""
82	30	4306	4306	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	""
83	31	4281	4281	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
85	32	4132	4132	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
86	33	4129	4129	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
88	34	3979	3979	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
89	35	3698	3698	"All"	"Other"	""
90	36	3667	3667	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
92	37	3635	3635	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
93	38	3618	3618	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
96	39	3379	3379	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
97	40	3290	3290	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
102	41	3185	3185	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
103	42	3104	3104	"All"	"Other"	""
106	43	2935	2935	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
107	44	2870	2870	"All"	"Other"	""
108	45	2702	2702	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
109	46	2664	2664	"All/repeat/mobile_element/Class_I"	"Other"	""
110	47	2620	2620	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
111	48	2583	2583	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
112	49	2432	2432	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
113	50	2425	2425	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
114	51	2399	2399	"All"	"Other"	""
115	52	2372	2372	"All"	"Other"	""
116	53	2361	2361	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Putative LTR elements"	""
117	54	2330	2330	"All/organelle/mitochondria"	"Other"	""
118	55	2148	2148	"All"	"Other"	""
119	56	2147	2147	"All/repeat/mobile_element/Class_I"	"Putative LTR elements"	""
120	57	2143	2143	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
121	58	2091	2091	"All"	"Other"	""
122	59	2037	2037	"All"	"Other"	""
123	60	1948	1948	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Putative LTR elements"	""
124	61	1896	1896	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
125	62	1875	1875	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	""
126	63	1874	1874	"All/organelle/mitochondria"	"Other"	""
127	64	1870	1870	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
128	65	1850	1850	"All/organelle/mitochondria"	"Other"	""
129	66	1818	1818	"All"	"Other"	""
130	67	1780	1780	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	""
132	68	1695	1695	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
133	69	1678	1678	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
136	70	1553	1553	"All"	"Other"	""
137	71	1502	1502	"All"	"Other"	""
138	72	1490	1490	"All"	"Other"	""
143	73	1317	1317	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
139	74	1441	1441	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
140	75	1374	1374	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
141	76	1373	1373	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
142	77	1343	1343	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
144	78	1304	1304	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
145	79	1289	1289	"All"	"Other"	""
146	80	1285	1285	"All"	"Other"	""
147	81	1230	1230	"All"	"Other"	""
148	82	1206	1206	"All"	"Other"	""
149	83	1205	1205	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
150	84	1205	1205	"All"	"Other"	""
151	85	1202	1202	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
152	86	1113	1113	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
153	87	1105	1105	"All"	"Other"	""
154	88	1089	1089	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
155	89	1057	1057	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
156	90	1020	1020	"All"	"Other"	""
157	91	1010	1010	"All"	"Other"	""
158	92	933	933	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
159	93	921	921	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
160	94	866	866	"All"	"Other"	""
161	95	852	852	"All"	"Other"	""
162	96	802	802	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
163	97	797	797	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
164	98	761	761	"All"	"Other"	""
165	99	756	756	"All"	"Other"	""
166	100	736	736	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
167	101	724	724	"All"	"Other"	""
168	102	707	707	"All/repeat/mobile_element"	"Other"	""
211	103	380	380	"All"	"Other"	""
223	103	321	321	"All"	"Other"	""
169	104	690	690	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
170	105	675	675	"All/repeat/mobile_element/Class_I"	"Other"	""
171	106	675	675	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
172	107	668	668	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
173	108	663	663	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
187	109	511	511	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
174	110	639	639	"All"	"Other"	""
175	111	636	636	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
176	112	620	620	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	""
177	113	615	615	"All"	"Other"	""
178	114	606	606	"All"	"Other"	""
179	115	602	602	"All"	"Other"	""
180	116	593	593	"All/organelle/mitochondria"	"Other"	""
181	117	586	586	"All/repeat/rDNA/5S_rDNA"	"rDNA"	""
182	118	585	585	"All"	"Other"	""
183	119	576	576	"All"	"Other"	""
184	120	555	555	"All/organelle/mitochondria"	"Other"	""
185	121	549	549	"All"	"Other"	""
186	122	521	521	"All"	"Other"	""
188	123	509	509	"All/organelle/mitochondria"	"Other"	""
189	124	495	495	"All"	"Other"	""
190	125	493	493	"All/organelle/mitochondria"	"Other"	""
191	126	479	479	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
192	127	472	472	"All"	"Other"	""
193	128	469	469	"All/organelle/mitochondria"	"Other"	""
194	129	465	465	"All"	"Other"	""
195	130	459	459	"All"	"Other"	""
196	131	452	452	"All/organelle/mitochondria"	"Other"	""
197	132	447	447	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
198	133	446	446	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
199	134	442	442	"All"	"Other"	""
200	135	434	434	"All"	"Other"	""
201	136	432	432	"All/organelle/mitochondria"	"Other"	""
202	137	414	414	"All"	"Other"	""
203	138	413	413	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
204	139	403	403	"All"	"Other"	""
205	140	397	397	"All"	"Other"	""
206	141	393	393	"All"	"Other"	""
207	142	392	392	"All/organelle/mitochondria"	"Other"	""
208	143	387	387	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
209	144	385	385	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
210	145	384	384	"All"	"Other"	""
212	146	376	376	"All"	"Other"	""
213	147	375	375	"All"	"Other"	""
214	148	374	374	"All"	"Other"	""
215	149	373	373	"All/organelle/mitochondria"	"Other"	""
216	150	366	366	"All"	"Other"	""
217	151	353	353	"All"	"Other"	""
218	152	353	353	"All"	"Other"	""
219	153	345	345	"All"	"Other"	""
220	154	340	340	"All"	"Other"	""
221	155	336	336	"All"	"Other"	""
222	156	334	334	"All"	"Other"	""
224	157	320	320	"All"	"Other"	""
225	158	309	309	"All"	"Other"	""
226	159	308	308	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
227	160	307	307	"All/organelle/mitochondria"	"Other"	""
228	161	303	303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
229	162	301	301	"All/organelle/mitochondria"	"Other"	""
230	163	296	296	"All"	"Other"	""
231	164	293	293	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
232	165	293	293	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
233	166	290	290	"All/organelle/mitochondria"	"Other"	""
234	167	288	288	"All"	"Other"	""
235	168	286	286	"All"	"Other"	""
236	169	286	286	"All"	"Other"	""
237	170	283	283	"All"	"Other"	""
238	171	280	280	"All"	"Other"	""
239	172	280	280	"All"	"Other"	""
