"Number_of_reads_in_clusters"	1024539
"Number_of_clusters"	149997
"Number_of_superclusters"	149936
"Number_of_singlets"	532315
"Number_of_analyzed_reads"	1556854

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
30	2	5994	5994	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
45	2	4396	4396	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
57	2	3568	3568	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
62	2	3486	3486	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
68	2	3148	3148	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
81	2	2504	2504	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
9	2	10733	10733	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
100	3	1721	1721	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
151	3	681	681	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
20	3	7832	7832	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
33	3	5662	5662	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
39	3	4921	4921	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
40	3	4893	4893	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
46	3	4356	4356	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
53	3	3676	3676	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
58	3	3567	3567	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
77	3	2688	2688	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
87	3	2151	2151	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
13	4	9073	9073	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
22	4	6632	6632	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
3	4	12749	12749	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
6	4	11614	11614	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
1	5	21390	21390	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
43	5	4640	4640	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
4	5	12360	12360	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
118	6	1182	1182	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
119	6	1176	1176	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
34	6	5346	5346	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
50	6	3922	3922	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
61	6	3507	3507	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
74	6	2784	2784	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
84	6	2345	2345	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
52	7	3692	3692	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
5	7	11982	11982	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
2	8	14420	14420	"All"	"Other"	""
101	9	1663	1663	"All/repeat/rDNA/45S_rDNA"	"Other"	""
114	9	1241	1241	"All/repeat/rDNA/45S_rDNA"	"Other"	""
169	9	526	526	"All/repeat/rDNA/45S_rDNA"	"Other"	""
76	9	2753	2753	"All/repeat/rDNA/45S_rDNA"	"Other"	""
78	9	2651	2651	"All/repeat/rDNA/45S_rDNA"	"Other"	""
79	9	2590	2590	"All/repeat/rDNA/45S_rDNA"	"Other"	""
83	9	2365	2365	"All/repeat/rDNA/45S_rDNA"	"Other"	""
28	10	6026	6026	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
32	10	5677	5677	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
18	11	7965	7965	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
88	11	2123	2123	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
16	12	8788	8788	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
103	13	1528	1528	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
26	13	6419	6419	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
19	14	7881	7881	"All"	"Other"	""
165	15	588	588	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
55	15	3662	3662	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
66	15	3201	3201	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Putative satellites (low confidence)"	""
49	16	3947	3947	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
69	16	3033	3033	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
23	17	6565	6565	"All"	"Other"	""
24	18	6561	6561	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
27	19	6190	6190	"All"	"Other"	""
31	20	5972	5972	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
35	21	5288	5288	"All"	"Other"	""
36	22	5066	5066	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
41	23	4776	4776	"All"	"Other"	""
44	24	4522	4522	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
47	25	4342	4342	"All"	"Other"	""
48	26	4160	4160	"All"	"Other"	""
54	27	3673	3673	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
56	28	3633	3633	"All"	"Other"	""
59	29	3546	3546	"All"	"Other"	""
60	30	3520	3520	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
63	31	3428	3428	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
64	32	3328	3328	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
67	33	3191	3191	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
140	34	777	777	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
85	34	2307	2307	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
70	35	3011	3011	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
133	36	931	931	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
95	36	1863	1863	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
73	37	2792	2792	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
75	38	2762	2762	"All/repeat/mobile_element/Class_I"	"Other"	""
80	39	2536	2536	"All"	"Other"	""
82	40	2494	2494	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
86	41	2151	2151	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
89	42	2055	2055	"All/organelle/plastid"	"Other"	""
90	43	1978	1978	"All/organelle/plastid"	"Other"	""
91	44	1948	1948	"All"	"Other"	""
92	45	1915	1915	"All"	"Other"	""
93	46	1885	1885	"All"	"Other"	""
94	47	1880	1880	"All"	"Other"	""
96	48	1841	1841	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
97	49	1821	1821	"All"	"Other"	""
98	50	1772	1772	"All"	"Other"	""
99	51	1750	1750	"All"	"Other"	""
134	52	918	918	"All/organelle/plastid"	"Other"	""
141	52	766	766	"All/organelle/plastid"	"Other"	""
102	53	1531	1531	"All"	"Other"	""
104	54	1512	1512	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
105	55	1476	1476	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
106	56	1454	1454	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	""
107	57	1428	1428	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
108	58	1391	1391	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
109	59	1373	1373	"All"	"Other"	""
131	60	971	971	"All"	"Other"	""
192	60	384	384	"All"	"Other"	""
110	61	1337	1337	"All/organelle/plastid"	"Other"	""
111	62	1310	1310	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
112	63	1284	1284	"All/repeat/mobile_element/Class_I"	"Other"	""
113	64	1255	1255	"All/organelle/plastid"	"Other"	""
115	65	1235	1235	"All/organelle/plastid"	"Other"	""
116	66	1219	1219	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
117	67	1195	1195	"All/organelle/plastid"	"Other"	""
120	68	1168	1168	"All"	"Other"	""
121	69	1140	1140	"All/organelle/plastid"	"Other"	""
122	70	1136	1136	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	""
123	71	1128	1128	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
124	72	1101	1101	"All"	"Other"	""
125	73	1097	1097	"All/organelle/plastid"	"Other"	""
126	74	1091	1091	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
127	75	1081	1081	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
128	76	1078	1078	"All/organelle/plastid"	"Other"	""
129	77	1046	1046	"All"	"Other"	""
130	78	999	999	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
132	79	964	964	"All/repeat/mobile_element/Class_I"	"Putative LTR elements"	""
135	80	875	875	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
136	81	835	835	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
137	82	823	823	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
138	83	791	791	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
139	84	786	786	"All"	"Other"	""
142	85	759	759	"All/organelle/plastid"	"Other"	""
143	86	758	758	"All"	"Other"	""
144	87	742	742	"All"	"Other"	""
145	88	735	735	"All"	"Other"	""
146	89	730	730	"All"	"Other"	""
147	90	725	725	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
148	91	722	722	"All/organelle/plastid"	"Other"	""
149	92	719	719	"All"	"Other"	""
150	93	698	698	"All/organelle/plastid"	"Other"	""
152	94	680	680	"All"	"Other"	""
153	95	675	675	"All"	"Other"	""
154	96	657	657	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
155	97	639	639	"All"	"Other"	""
156	98	635	635	"All"	"Other"	""
157	99	623	623	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
158	100	617	617	"All/organelle/plastid"	"Other"	""
159	101	616	616	"All/organelle/plastid"	"Other"	""
160	102	615	615	"All"	"Other"	""
161	103	601	601	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
162	104	600	600	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
163	105	600	600	"All"	"Other"	""
164	106	594	594	"All"	"Other"	""
166	107	584	584	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
167	108	584	584	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
168	109	553	553	"All"	"Other"	""
170	110	520	520	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
171	111	514	514	"All"	"Other"	""
172	112	510	510	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
173	113	495	495	"All"	"Other"	""
174	114	485	485	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
175	115	481	481	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
176	116	471	471	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
177	117	464	464	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
178	118	458	458	"All"	"Other"	""
179	119	457	457	"All"	"Other"	""
180	120	455	455	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
181	121	450	450	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
182	122	440	440	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
183	123	438	438	"All/organelle/plastid"	"Other"	""
184	124	433	433	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
185	125	421	421	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
186	126	418	418	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
187	127	418	418	"All/repeat"	"Other"	""
188	128	409	409	"All"	"Other"	""
189	129	408	408	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
190	130	404	404	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
191	131	388	388	"All"	"Other"	""
193	132	358	358	"All"	"Other"	""
194	133	354	354	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
195	134	354	354	"All"	"Other"	""
196	135	352	352	"All"	"Other"	""
197	136	344	344	"All"	"Other"	""
198	137	342	342	"All"	"Other"	""
199	138	339	339	"All"	"Other"	""
200	139	330	330	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
201	140	318	318	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
202	141	308	308	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
203	142	306	306	"All"	"Other"	""
204	143	304	304	"All"	"Other"	""
205	144	302	302	"All"	"Other"	""
206	145	302	302	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
207	146	293	293	"All"	"Other"	""
208	147	291	291	"All"	"Other"	""
209	148	290	290	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
210	149	288	288	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
211	150	288	288	"All/repeat/mobile_element/Class_II/Subclass_2/Helitron"	"Other"	""
212	151	277	277	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
213	152	276	276	"All"	"Other"	""
214	153	273	273	"All/organelle/plastid"	"Other"	""
215	154	268	268	"All"	"Other"	""
216	155	258	258	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
217	156	256	256	"All"	"Other"	""
218	157	251	251	"All"	"Other"	""
219	158	250	250	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
220	159	249	249	"All"	"Other"	""
221	160	241	241	"All"	"Other"	""
222	161	230	230	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
223	162	225	225	"All"	"Other"	""
224	163	223	223	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
225	164	214	214	"All"	"Other"	""
226	165	214	214	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
227	166	209	209	"All"	"Other"	""
228	167	208	208	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
229	168	204	204	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
230	169	200	200	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
231	170	198	198	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
232	171	197	197	"All"	"Other"	""
233	172	189	189	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
234	173	188	188	"All"	"Other"	""
235	174	186	186	"All"	"Other"	""
236	175	185	185	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
237	176	184	184	"All"	"Other"	""
238	177	181	181	"All"	"Other"	""
239	178	180	180	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
240	179	180	180	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
241	180	179	179	"All"	"Other"	""
242	181	178	178	"All/repeat/mobile_element/Class_I"	"Other"	""
243	182	176	176	"All"	"Other"	""
244	183	172	172	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	""
245	184	170	170	"All"	"Other"	""
246	185	170	170	"All"	"Other"	""
247	186	161	161	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
248	187	161	161	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
249	188	156	156	"All"	"Other"	""
250	189	156	156	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
