"Number_of_reads_in_clusters"	1778941
"Number_of_clusters"	175920
"Number_of_superclusters"	175864
"Number_of_singlets"	701033
"Number_of_analyzed_reads"	2479974

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
34	5	13253	13253	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
40	5	12234	12234	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
44	5	11334	11334	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
46	5	10572	10572	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
56	5	7661	7661	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
72	5	4645	4645	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
3	6	32697	32697	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
5	6	31782	31782	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
102	7	2439	2439	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
17	7	20801	20801	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
18	7	18278	18278	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
49	7	10173	10173	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
24	8	15835	15835	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
26	8	15779	15779	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
30	8	14610	14610	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
36	9	12545	12545	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
42	9	11745	11745	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
64	9	5223	5223	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
70	9	4868	4868	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
101	10	2489	2489	"All/organelle/plastid"	"Other"	""
62	10	5445	5445	"All/organelle/plastid"	"Other"	""
78	10	4148	4148	"All/organelle/plastid"	"Other"	""
84	10	3754	3754	"All/organelle/plastid"	"Other"	""
88	10	3349	3349	"All/organelle/plastid"	"Other"	""
92	10	3209	3209	"All/organelle/plastid"	"Other"	""
94	10	2951	2951	"All/organelle/plastid"	"Other"	""
50	11	9549	9549	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
51	11	9513	9513	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
59	11	5833	5833	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
11	12	24179	24179	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
25	13	15786	15786	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
27	14	15671	15671	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
28	15	15363	15363	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
33	16	13438	13438	"All/repeat/mobile_element/Class_I/LINE"	"Putative LTR elements"	""
38	17	12388	12388	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
47	18	10470	10470	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
48	19	10181	10181	"All"	"Other"	""
106	20	2131	2131	"All/organelle/plastid"	"Other"	""
77	20	4170	4170	"All/organelle/plastid"	"Other"	""
87	20	3414	3414	"All/organelle/plastid"	"Other"	""
52	21	9037	9037	"All/repeat/mobile_element/Class_I"	"Other"	""
54	22	7904	7904	"All"	"Other"	""
55	23	7719	7719	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
178	24	371	371	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	""
73	24	4374	4374	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	""
98	24	2579	2579	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	""
57	25	7308	7308	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
58	26	6263	6263	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	""
60	27	5817	5817	"All/repeat/mobile_element/Class_I"	"Other"	""
63	28	5407	5407	"All"	"Other"	""
66	29	5147	5147	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
67	30	5078	5078	"All/repeat/mobile_element/Class_I"	"Other"	""
68	31	5045	5045	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
69	32	4990	4990	"All/repeat/satellite"	"Putative satellites (low confidence)"	""
71	33	4766	4766	"All/organelle/plastid"	"Other"	""
74	34	4268	4268	"All"	"Other"	""
75	35	4243	4243	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
76	36	4224	4224	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
79	37	4096	4096	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
81	38	3923	3923	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
82	39	3872	3872	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
83	40	3767	3767	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
85	41	3651	3651	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
86	42	3473	3473	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
89	43	3343	3343	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
90	44	3259	3259	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
91	45	3230	3230	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
93	46	2970	2970	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
95	47	2921	2921	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
96	48	2715	2715	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
97	49	2630	2630	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
99	50	2560	2560	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
100	51	2530	2530	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
103	52	2394	2394	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
108	53	2100	2100	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
189	53	272	272	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
104	54	2346	2346	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
105	55	2197	2197	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
107	56	2103	2103	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
109	57	1902	1902	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
110	58	1851	1851	"All"	"Other"	""
111	59	1729	1729	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Putative LTR elements"	""
112	60	1729	1729	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
113	61	1721	1721	"All"	"Other"	""
114	62	1595	1595	"All/repeat/mobile_element/Class_I"	"Putative LTR elements"	""
115	63	1546	1546	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
116	64	1532	1532	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
117	65	1468	1468	"All"	"Other"	""
118	66	1426	1426	"All"	"Other"	""
119	67	1391	1391	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Putative LTR elements"	""
120	68	1378	1378	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
121	69	1371	1371	"All"	"Other"	""
122	70	1357	1357	"All"	"Other"	""
123	71	1344	1344	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
145	72	701	701	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
169	72	465	465	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
124	73	1160	1160	"All/repeat/mobile_element/Class_I"	"Other"	""
125	74	1152	1152	"All"	"Other"	""
126	75	1137	1137	"All"	"Other"	""
127	76	1108	1108	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
128	77	1099	1099	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
129	78	1038	1038	"All"	"Other"	""
130	79	1003	1003	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
131	80	957	957	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
132	81	947	947	"All"	"Other"	""
133	82	944	944	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
134	83	914	914	"All"	"Other"	""
135	84	885	885	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	""
136	85	842	842	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
137	86	818	818	"All"	"Other"	""
138	87	817	817	"All"	"Other"	""
139	88	810	810	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
140	89	768	768	"All"	"Other"	""
141	90	756	756	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	""
142	91	732	732	"All"	"Other"	""
143	92	712	712	"All"	"Other"	""
144	93	709	709	"All"	"Other"	""
146	94	687	687	"All"	"Other"	""
147	95	683	683	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
148	96	680	680	"All"	"Other"	""
149	97	669	669	"All"	"Other"	""
150	98	666	666	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
151	99	653	653	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
152	100	636	636	"All"	"Other"	""
153	101	636	636	"All"	"Other"	""
154	102	634	634	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
155	103	586	586	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
156	104	584	584	"All"	"Other"	""
157	105	582	582	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
158	106	581	581	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
159	107	572	572	"All"	"Other"	""
160	108	571	571	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
161	109	567	567	"All"	"Other"	""
162	110	541	541	"All"	"Other"	""
163	111	539	539	"All"	"Other"	""
164	112	536	536	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
174	113	415	415	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Reina"	"Other"	""
165	114	512	512	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
166	115	509	509	"All"	"Other"	""
167	116	489	489	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
168	117	480	480	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
170	118	443	443	"All"	"Other"	""
171	119	437	437	"All"	"Other"	""
172	120	422	422	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
173	121	418	418	"All"	"Other"	""
175	122	403	403	"All"	"Other"	""
176	123	399	399	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
177	124	372	372	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
179	125	364	364	"All"	"Other"	""
180	126	357	357	"All"	"Other"	""
181	127	330	330	"All"	"Other"	""
182	128	319	319	"All"	"Other"	""
183	129	306	306	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
184	130	305	305	"All"	"Other"	""
185	131	293	293	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus"	"Other"	""
186	132	287	287	"All"	"Other"	""
187	133	279	279	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
188	134	276	276	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
190	135	270	270	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
191	136	270	270	"All"	"Other"	""
192	137	267	267	"All"	"Other"	""
193	138	265	265	"All"	"Other"	""
194	139	261	261	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
195	140	253	253	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	""
196	141	252	252	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
197	142	250	250	"All"	"Other"	""
198	143	249	249	"All"	"Other"	""
