"Number_of_reads_in_clusters"	852753
"Number_of_clusters"	101435
"Number_of_superclusters"	101384
"Number_of_singlets"	357363
"Number_of_analyzed_reads"	1210116

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
56	2	3298	3298	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
60	2	3093	3093	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
70	2	2251	2251	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
90	2	1405	1405	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
11	3	12065	12065	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
15	3	9694	9694	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
20	3	7826	7826	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
21	3	7713	7713	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
24	3	7179	7179	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
36	3	5345	5345	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
39	3	5108	5108	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
43	3	4634	4634	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
82	3	1803	1803	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
25	4	7056	7056	"All/repeat/rDNA/45S_rDNA"	"Other"	""
29	4	6152	6152	"All/repeat/rDNA/45S_rDNA"	"Other"	""
35	4	5676	5676	"All/repeat/rDNA/45S_rDNA"	"Other"	""
40	4	5072	5072	"All/repeat/rDNA/45S_rDNA"	"Other"	""
41	4	5032	5032	"All/repeat/rDNA/45S_rDNA"	"Other"	""
44	4	4560	4560	"All/repeat/rDNA/45S_rDNA"	"Other"	""
50	4	3853	3853	"All/repeat/rDNA/45S_rDNA"	"Other"	""
52	4	3496	3496	"All/repeat/rDNA/45S_rDNA"	"Other"	""
65	4	2873	2873	"All/repeat/rDNA/45S_rDNA"	"Other"	""
95	4	1214	1214	"All/repeat/rDNA/45S_rDNA"	"Other"	""
7	5	13449	13449	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
103	6	1021	1021	"All/organelle/plastid"	"Other"	""
31	6	6075	6075	"All/organelle/plastid"	"Other"	""
34	6	5741	5741	"All/organelle/plastid"	"Other"	""
48	7	4432	4432	"All/organelle/plastid"	"Other"	""
64	7	2896	2896	"All/organelle/plastid"	"Other"	""
69	7	2296	2296	"All/organelle/plastid"	"Other"	""
81	7	1821	1821	"All/organelle/plastid"	"Other"	""
26	8	6868	6868	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
46	8	4514	4514	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
14	9	10007	10007	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
27	10	6446	6446	"All"	"Other"	""
30	11	6083	6083	"All"	"Other"	""
32	12	5961	5961	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
45	13	4540	4540	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
47	14	4493	4493	"All"	"Other"	""
51	15	3670	3670	"All/repeat"	"Other"	""
53	16	3451	3451	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
55	17	3343	3343	"All/organelle/plastid"	"Other"	""
57	18	3260	3260	"All/organelle/plastid"	"Other"	""
58	19	3134	3134	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
59	20	3117	3117	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
61	21	3001	3001	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Putative LTR elements"	""
62	22	2996	2996	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Putative LTR elements"	""
63	23	2931	2931	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
67	24	2609	2609	"All"	"Other"	""
68	25	2329	2329	"All"	"Other"	""
71	26	2239	2239	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
72	27	2208	2208	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Putative LTR elements"	""
73	28	2181	2181	"All/organelle/plastid"	"Other"	""
74	29	2094	2094	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
75	30	2059	2059	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
76	31	2055	2055	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
77	32	2045	2045	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
120	33	609	609	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
89	33	1412	1412	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
78	34	1951	1951	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
79	35	1876	1876	"All/repeat/rDNA/5S_rDNA"	"rDNA"	""
80	36	1843	1843	"All/organelle/mitochondria"	"Other"	""
83	37	1799	1799	"All/organelle/plastid"	"Other"	""
84	38	1786	1786	"All/organelle/plastid"	"Other"	""
85	39	1732	1732	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
86	40	1606	1606	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
87	41	1422	1422	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
88	42	1412	1412	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
91	43	1367	1367	"All"	"Other"	""
92	44	1336	1336	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
93	45	1310	1310	"All/organelle/plastid"	"Other"	""
94	46	1292	1292	"All"	"Other"	""
96	47	1186	1186	"All/organelle/plastid"	"Other"	""
97	48	1169	1169	"All/organelle/plastid"	"Other"	""
98	49	1117	1117	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
99	50	1106	1106	"All/organelle/plastid"	"Other"	""
100	51	1096	1096	"All/organelle/plastid"	"Other"	""
101	52	1092	1092	"All/organelle/plastid"	"Other"	""
102	53	1028	1028	"All/organelle/plastid"	"Other"	""
104	54	1004	1004	"All"	"Other"	""
105	55	969	969	"All"	"Other"	""
106	56	963	963	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	""
107	57	875	875	"All/organelle/plastid"	"Other"	""
108	58	869	869	"All/organelle/plastid"	"Other"	""
109	59	856	856	"All"	"Other"	""
110	60	848	848	"All/organelle/plastid"	"Other"	""
111	61	840	840	"All"	"Other"	""
112	62	833	833	"All/organelle/plastid"	"Other"	""
113	63	784	784	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
114	64	742	742	"All"	"Other"	""
115	65	722	722	"All/organelle/plastid"	"Other"	""
116	66	659	659	"All"	"Other"	""
117	67	643	643	"All/organelle/mitochondria"	"Other"	""
118	68	642	642	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
119	69	641	641	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative satellites (low confidence)"	""
121	70	549	549	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
122	71	522	522	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
123	72	506	506	"All/organelle/plastid"	"Other"	""
124	73	499	499	"All"	"Other"	""
125	74	498	498	"All/organelle/plastid"	"Other"	""
126	75	492	492	"All/organelle/plastid"	"Other"	""
127	76	468	468	"All/organelle/mitochondria"	"Other"	""
128	77	453	453	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
129	78	449	449	"All"	"Other"	""
130	79	444	444	"All/organelle/mitochondria"	"Other"	""
131	80	432	432	"All/organelle/plastid"	"Other"	""
132	81	424	424	"All/organelle/plastid"	"Other"	""
133	82	406	406	"All/organelle/plastid"	"Other"	""
134	83	398	398	"All/organelle/mitochondria"	"Other"	""
135	84	392	392	"All/organelle/plastid"	"Other"	""
136	85	391	391	"All/organelle/mitochondria"	"Other"	""
137	86	390	390	"All"	"Putative LTR elements"	""
138	87	384	384	"All"	"Other"	""
139	88	384	384	"All"	"Other"	""
140	89	379	379	"All/organelle/mitochondria"	"Other"	""
141	90	375	375	"All/organelle/plastid"	"Other"	""
142	91	371	371	"All/organelle/mitochondria"	"Other"	""
143	92	358	358	"All"	"Other"	""
144	93	347	347	"All/organelle/mitochondria"	"Other"	""
145	94	343	343	"All"	"Other"	""
146	95	341	341	"All/organelle/mitochondria"	"Other"	""
147	96	336	336	"All/organelle/plastid"	"Other"	""
148	97	333	333	"All/organelle/plastid"	"Other"	""
149	98	323	323	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
150	99	318	318	"All/organelle/mitochondria"	"Other"	""
151	100	314	314	"All/organelle/plastid"	"Other"	""
152	101	313	313	"All/organelle/mitochondria"	"Other"	""
153	102	310	310	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
154	103	300	300	"All/repeat/mobile_element/Class_I"	"Other"	""
155	104	288	288	"All/organelle/plastid"	"Other"	""
156	105	288	288	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
157	106	286	286	"All/organelle/mitochondria"	"Other"	""
158	107	285	285	"All"	"Other"	""
159	108	284	284	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
160	109	283	283	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
161	110	280	280	"All"	"Other"	""
162	111	267	267	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
163	112	264	264	"All/organelle/mitochondria"	"Other"	""
164	113	262	262	"All/organelle/mitochondria"	"Other"	""
165	114	243	243	"All/organelle/mitochondria"	"Other"	""
166	115	233	233	"All/organelle/mitochondria"	"Other"	""
167	116	232	232	"All/organelle/plastid"	"Other"	""
168	117	232	232	"All/organelle/mitochondria"	"Other"	""
169	118	229	229	"All/organelle/mitochondria"	"Other"	""
170	119	229	229	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
171	120	226	226	"All/organelle/mitochondria"	"Other"	""
172	121	223	223	"All/organelle/mitochondria"	"Other"	""
173	122	222	222	"All/organelle/mitochondria"	"Other"	""
174	123	221	221	"All/organelle/mitochondria"	"Other"	""
175	124	221	221	"All/organelle/plastid"	"Other"	""
176	125	216	216	"All/organelle/mitochondria"	"Other"	""
177	126	216	216	"All/organelle/plastid"	"Other"	""
178	127	213	213	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
179	128	210	210	"All/organelle/mitochondria"	"Other"	""
180	129	205	205	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
181	130	205	205	"All/organelle/mitochondria"	"Other"	""
182	131	202	202	"All/organelle/mitochondria"	"Other"	""
183	132	195	195	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
184	133	193	193	"All/organelle/mitochondria"	"Other"	""
185	134	188	188	"All/organelle/plastid"	"Other"	""
186	135	188	188	"All"	"Other"	""
187	136	187	187	"All/organelle"	"Other"	""
188	137	186	186	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
189	138	186	186	"All"	"Other"	""
190	139	185	185	"All"	"Other"	""
191	140	180	180	"All/organelle/mitochondria"	"Other"	""
192	141	177	177	"All/organelle/plastid"	"Other"	""
193	142	177	177	"All/organelle/mitochondria"	"Other"	""
194	143	170	170	"All"	"Other"	""
195	144	170	170	"All"	"Other"	""
196	145	169	169	"All/organelle/mitochondria"	"Other"	""
197	146	168	168	"All"	"Other"	""
198	147	168	168	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
199	148	167	167	"All/organelle/mitochondria"	"Other"	""
200	149	166	166	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
201	150	162	162	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
202	151	161	161	"All/organelle/mitochondria"	"Other"	""
203	152	160	160	"All/organelle/mitochondria"	"Other"	""
204	153	160	160	"All/organelle/mitochondria"	"Other"	""
205	154	160	160	"All/organelle/mitochondria"	"Other"	""
206	155	159	159	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
207	156	156	156	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
208	157	155	155	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
209	158	154	154	"All/organelle/mitochondria"	"Other"	""
210	159	151	151	"All/organelle/mitochondria"	"Other"	""
211	160	150	150	"All/organelle/mitochondria"	"Other"	""
212	161	150	150	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
213	162	147	147	"All/organelle/mitochondria"	"Other"	""
214	163	147	147	"All/organelle/mitochondria"	"Other"	""
215	164	139	139	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
216	165	139	139	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
217	166	139	139	"All/organelle/mitochondria"	"Other"	""
218	167	138	138	"All"	"Other"	""
219	168	137	137	"All/organelle/mitochondria"	"Other"	""
220	169	136	136	"All/organelle/mitochondria"	"Other"	""
221	170	136	136	"All"	"Other"	""
222	171	135	135	"All"	"Other"	""
223	172	132	132	"All/organelle/mitochondria"	"Other"	""
224	173	132	132	"All/organelle/mitochondria"	"Other"	""
225	174	132	132	"All"	"Other"	""
226	175	130	130	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
227	176	130	130	"All"	"Other"	""
228	177	124	124	"All/organelle/mitochondria"	"Other"	""
229	178	122	122	"All/organelle/plastid"	"Other"	""
230	179	122	122	"All/organelle/mitochondria"	"Other"	""
