"Number_of_reads_in_clusters"	1220607
"Number_of_clusters"	171707
"Number_of_superclusters"	171626
"Number_of_singlets"	548383
"Number_of_analyzed_reads"	1768990

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
60	1	4009	4009	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
65	1	3877	3877	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
7	1	14736	14736	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
8	1	14017	14017	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
95	1	2449	2449	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
100	2	2283	2283	"All/organelle/plastid"	"Other"	""
101	2	2282	2282	"All/organelle/plastid"	"Other"	""
102	2	2190	2190	"All/organelle/plastid"	"Other"	""
103	2	2125	2125	"All/organelle/plastid"	"Other"	""
107	2	2075	2075	"All/organelle/plastid"	"Other"	""
109	2	2056	2056	"All/organelle/plastid"	"Other"	""
111	2	2015	2015	"All/organelle/plastid"	"Other"	""
112	2	1989	1989	"All/organelle/plastid"	"Other"	""
113	2	1974	1974	"All/organelle/plastid"	"Other"	""
124	2	1579	1579	"All/organelle/plastid"	"Other"	""
130	2	1319	1319	"All/organelle/plastid"	"Other"	""
64	2	3921	3921	"All/organelle/plastid"	"Other"	""
73	2	3505	3505	"All/organelle/plastid"	"Other"	""
81	2	2957	2957	"All/organelle/plastid"	"Other"	""
83	2	2930	2930	"All/organelle/plastid"	"Other"	""
88	2	2643	2643	"All/organelle/plastid"	"Other"	""
89	2	2625	2625	"All/organelle/plastid"	"Other"	""
90	2	2609	2609	"All/organelle/plastid"	"Other"	""
93	2	2547	2547	"All/organelle/plastid"	"Other"	""
94	2	2467	2467	"All/organelle/plastid"	"Other"	""
97	2	2365	2365	"All/organelle/plastid"	"Other"	""
98	2	2289	2289	"All/organelle/plastid"	"Other"	""
99	2	2284	2284	"All/organelle/plastid"	"Other"	""
15	3	9998	9998	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
21	3	8989	8989	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
25	3	8145	8145	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
30	3	6881	6881	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
34	3	6302	6302	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
51	3	4805	4805	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
55	3	4327	4327	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
157	4	637	637	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
26	4	7778	7778	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
35	4	6286	6286	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
43	4	5387	5387	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
44	4	5314	5314	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
46	4	5223	5223	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
48	4	5154	5154	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
52	4	4767	4767	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
61	4	3965	3965	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
67	4	3724	3724	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
1	5	23174	23174	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
2	5	22458	22458	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
125	6	1532	1532	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
17	6	9693	9693	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
29	6	7015	7015	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
57	6	4169	4169	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
59	6	4010	4010	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
71	6	3538	3538	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
74	6	3491	3491	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
82	6	2934	2934	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
18	7	9584	9584	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
41	7	5541	5541	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
58	7	4038	4038	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
3	8	18086	18086	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
33	9	6357	6357	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
37	9	6105	6105	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
49	9	4998	4998	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
4	10	16825	16825	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
6	11	15561	15561	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
13	12	12052	12052	"All"	"Other"	""
92	12	2583	2583	"All"	"Other"	""
9	13	13146	13146	"All"	"Other"	""
69	14	3591	3591	"All/organelle/plastid"	"Other"	""
75	14	3405	3405	"All/organelle/plastid"	"Other"	""
79	14	3164	3164	"All/organelle/plastid"	"Other"	""
84	14	2910	2910	"All/organelle/plastid"	"Other"	""
12	15	12397	12397	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
45	16	5299	5299	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
66	16	3770	3770	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
77	16	3176	3176	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
16	17	9946	9946	"All"	"Other"	""
19	18	9364	9364	"All"	"Other"	""
24	19	8268	8268	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
121	20	1700	1700	"All/repeat/mobile_element/Class_I"	"Other"	""
63	20	3924	3924	"All/repeat/mobile_element/Class_I"	"Other"	""
91	20	2598	2598	"All/repeat/mobile_element/Class_I"	"Other"	""
122	21	1673	1673	"All/repeat/rDNA/45S_rDNA"	"Other"	""
131	21	1292	1292	"All/repeat/rDNA/45S_rDNA"	"Other"	""
137	21	1103	1103	"All/repeat/rDNA/45S_rDNA"	"Other"	""
70	21	3565	3565	"All/repeat/rDNA/45S_rDNA"	"Other"	""
38	22	5723	5723	"All"	"Other"	""
40	23	5635	5635	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
47	24	5198	5198	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
50	25	4993	4993	"All"	"Other"	""
53	26	4732	4732	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
56	27	4173	4173	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
62	28	3928	3928	"All"	"Other"	""
149	29	734	734	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
80	29	3144	3144	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
68	30	3672	3672	"All"	"Other"	""
72	31	3530	3530	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
76	32	3207	3207	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
78	33	3173	3173	"All"	"Other"	""
85	34	2868	2868	"All"	"Other"	""
86	35	2831	2831	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
87	36	2653	2653	"All"	"Other"	""
96	37	2378	2378	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
104	38	2114	2114	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
105	39	2113	2113	"All"	"Other"	""
106	40	2089	2089	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
108	41	2062	2062	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
110	42	2048	2048	"All"	"Other"	""
114	43	1937	1937	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
115	44	1903	1903	"All"	"Other"	""
116	45	1900	1900	"All"	"Other"	""
117	46	1882	1882	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
118	47	1832	1832	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
119	48	1804	1804	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
120	49	1760	1760	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
123	50	1631	1631	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
126	51	1451	1451	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative satellites (low confidence)"	""
127	52	1446	1446	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
128	53	1390	1390	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
129	54	1351	1351	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
132	55	1291	1291	"All"	"Other"	""
133	56	1287	1287	"All"	"Other"	""
134	57	1212	1212	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
135	58	1177	1177	"All/organelle/plastid"	"Other"	""
136	59	1162	1162	"All"	"Other"	""
138	60	1090	1090	"All"	"Other"	""
139	61	1000	1000	"All"	"Other"	""
140	62	975	975	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
141	63	912	912	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
142	64	907	907	"All"	"Other"	""
143	65	839	839	"All"	"Other"	""
144	66	829	829	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
145	67	813	813	"All/repeat/mobile_element/Class_I"	"Other"	""
146	68	772	772	"All"	"Other"	""
147	69	752	752	"All"	"Other"	""
148	70	740	740	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
150	71	720	720	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
151	72	706	706	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Putative LTR elements"	""
152	73	703	703	"All"	"Other"	""
153	74	695	695	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
154	75	674	674	"All"	"Other"	""
155	76	655	655	"All"	"Other"	""
156	77	647	647	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
158	78	624	624	"All"	"Other"	""
159	79	622	622	"All"	"Other"	""
160	80	578	578	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
161	81	570	570	"All/repeat/rDNA/5S_rDNA"	"rDNA"	""
162	82	555	555	"All"	"Other"	""
163	83	551	551	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	""
164	84	545	545	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
165	85	538	538	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
166	86	534	534	"All"	"Other"	""
167	87	532	532	"All"	"Other"	""
168	88	524	524	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
169	89	524	524	"All"	"Other"	""
170	90	515	515	"All/repeat/satellite"	"Putative satellites (low confidence)"	""
171	91	515	515	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
172	92	512	512	"All"	"Other"	""
179	93	378	378	"All"	"Other"	""
173	94	446	446	"All"	"Other"	""
174	95	445	445	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
175	96	425	425	"All"	"Other"	""
176	97	421	421	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
177	98	408	408	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
178	99	391	391	"All"	"Other"	""
180	100	376	376	"All"	"Other"	""
181	101	372	372	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
182	102	366	366	"All"	"Other"	""
183	103	361	361	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
184	104	359	359	"All"	"Other"	""
185	105	357	357	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
186	106	354	354	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
187	107	354	354	"All"	"Other"	""
188	108	336	336	"All"	"Other"	""
189	109	327	327	"All"	"Other"	""
190	110	326	326	"All"	"Other"	""
191	111	312	312	"All"	"Other"	""
192	112	308	308	"All"	"Other"	""
193	113	307	307	"All"	"Other"	""
194	114	307	307	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
195	115	299	299	"All"	"Other"	""
196	116	297	297	"All"	"Other"	""
197	117	290	290	"All"	"Other"	""
198	118	284	284	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
199	119	283	283	"All"	"Other"	""
200	120	278	278	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
201	121	274	274	"All"	"Other"	""
202	122	273	273	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	""
203	123	269	269	"All"	"Other"	""
204	124	266	266	"All"	"Other"	""
205	125	265	265	"All"	"Other"	""
206	126	263	263	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
207	127	260	260	"All"	"Other"	""
208	128	259	259	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
209	129	257	257	"All"	"Other"	""
210	130	256	256	"All"	"Other"	""
211	131	256	256	"All"	"Other"	""
212	132	255	255	"All"	"Other"	""
213	133	255	255	"All"	"Other"	""
214	134	253	253	"All"	"Other"	""
215	135	253	253	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
216	136	249	249	"All"	"Other"	""
217	137	243	243	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	""
218	138	243	243	"All"	"Other"	""
219	139	237	237	"All"	"Other"	""
220	140	234	234	"All"	"Other"	""
221	141	233	233	"All"	"Other"	""
222	142	230	230	"All"	"Other"	""
223	143	229	229	"All"	"Other"	""
224	144	228	228	"All"	"Other"	""
225	145	226	226	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
226	146	221	221	"All"	"Other"	""
227	147	218	218	"All"	"Other"	""
228	148	216	216	"All"	"Other"	""
229	149	211	211	"All"	"Other"	""
230	150	207	207	"All"	"Other"	""
231	151	206	206	"All"	"Other"	""
232	152	202	202	"All"	"Other"	""
233	153	201	201	"All"	"Other"	""
234	154	199	199	"All"	"Other"	""
235	155	198	198	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
236	156	197	197	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
237	157	197	197	"All"	"Other"	""
238	158	196	196	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
239	159	189	189	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
240	160	188	188	"All"	"Other"	""
241	161	187	187	"All"	"Other"	""
242	162	185	185	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
243	163	183	183	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
244	164	182	182	"All"	"Other"	""
245	165	181	181	"All"	"Other"	""
246	166	180	180	"All"	"Other"	""
247	167	176	176	"All"	"Other"	""
