"Number_of_reads_in_clusters"	971875
"Number_of_clusters"	118369
"Number_of_superclusters"	118295
"Number_of_singlets"	595827
"Number_of_analyzed_reads"	1567702

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
40	7	5479	5479	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
43	7	5085	5085	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
61	7	3379	3379	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
46	8	4352	4352	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
4	8	12459	12459	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
103	9	1694	1694	"All/organelle/plastid"	"Other"	""
116	9	1377	1377	"All/organelle/plastid"	"Other"	""
130	9	1101	1101	"All/organelle/plastid"	"Other"	""
65	9	3225	3225	"All/organelle/plastid"	"Other"	""
82	9	2419	2419	"All/organelle/plastid"	"Other"	""
83	9	2410	2410	"All/organelle/plastid"	"Other"	""
90	9	2060	2060	"All/organelle/plastid"	"Other"	""
94	9	1993	1993	"All/organelle/plastid"	"Other"	""
52	10	4002	4002	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
59	10	3727	3727	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
60	10	3614	3614	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
66	10	3172	3172	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
34	11	5780	5780	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
54	11	3930	3930	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
62	11	3344	3344	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
25	12	7010	7010	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
32	12	5863	5863	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
14	13	9254	9254	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
88	13	2159	2159	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
8	14	11362	11362	"All"	"Other"	""
12	15	9442	9442	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
42	16	5200	5200	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
51	16	4078	4078	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
13	17	9263	9263	"All"	"Other"	""
27	18	6331	6331	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
84	18	2346	2346	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
17	19	8277	8277	"All"	"Other"	""
20	20	7816	7816	"All/repeat/satellite"	"Putative satellites (low confidence)"	""
26	21	6977	6977	"All"	"Other"	""
31	22	5941	5941	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
100	23	1832	1832	"All/repeat/rDNA/45S_rDNA"	"Other"	""
110	23	1469	1469	"All/repeat/rDNA/45S_rDNA"	"Other"	""
77	23	2560	2560	"All/repeat/rDNA/45S_rDNA"	"Other"	""
107	24	1630	1630	"All/organelle/plastid"	"Other"	""
135	24	1026	1026	"All/organelle/plastid"	"Other"	""
96	24	1896	1896	"All/organelle/plastid"	"Other"	""
47	25	4219	4219	"All"	"Other"	""
48	26	4172	4172	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
89	27	2065	2065	"All/organelle/plastid"	"Other"	""
91	27	2036	2036	"All/organelle/plastid"	"Other"	""
57	28	3864	3864	"All/repeat/mobile_element/Class_I"	"Putative LTR elements"	""
106	29	1640	1640	"All/organelle/plastid"	"Other"	""
98	29	1888	1888	"All/organelle/plastid"	"Other"	""
63	30	3236	3236	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
64	31	3235	3235	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
69	32	2911	2911	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
71	33	2846	2846	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
73	34	2731	2731	"All"	"Other"	""
75	35	2678	2678	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
76	36	2574	2574	"All"	"Other"	""
79	37	2516	2516	"All"	"Other"	""
85	38	2326	2326	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
86	39	2302	2302	"All/organelle/plastid"	"Other"	""
87	40	2237	2237	"All/repeat/mobile_element/Class_I"	"Other"	""
92	41	2035	2035	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
93	42	2025	2025	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
95	43	1932	1932	"All"	"Other"	""
114	44	1432	1432	"All"	"Other"	""
174	44	465	465	"All"	"Other"	""
99	45	1840	1840	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
102	46	1736	1736	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
104	47	1674	1674	"All"	"Other"	""
105	48	1643	1643	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
108	49	1606	1606	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
109	50	1547	1547	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
132	51	1074	1074	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
177	51	430	430	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
111	52	1455	1455	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
112	53	1440	1440	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
113	54	1433	1433	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
115	55	1427	1427	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
117	56	1368	1368	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Putative LTR elements"	""
118	57	1340	1340	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	""
119	58	1332	1332	"All"	"Other"	""
120	59	1317	1317	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
121	60	1313	1313	"All"	"Other"	""
124	61	1265	1265	"All"	"Other"	""
125	62	1239	1239	"All"	"Other"	""
126	63	1228	1228	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
127	64	1224	1224	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
128	65	1221	1221	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Putative LTR elements"	""
134	66	1038	1038	"All"	"Other"	""
136	67	992	992	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
137	68	982	982	"All"	"Other"	""
138	69	925	925	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
139	70	816	816	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
140	71	812	812	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
141	72	797	797	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative satellites (low confidence)"	""
142	73	794	794	"All"	"Other"	""
143	74	740	740	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
144	75	722	722	"All"	"Other"	""
145	76	720	720	"All"	"Other"	""
146	77	688	688	"All/organelle/plastid"	"Other"	""
147	78	687	687	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/EnSpm_CACTA"	"Other"	""
148	79	675	675	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
149	80	671	671	"All"	"Other"	""
150	81	670	670	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
151	82	664	664	"All"	"Other"	""
152	83	652	652	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
153	84	632	632	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
154	85	627	627	"All"	"Other"	""
187	86	350	350	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
200	86	270	270	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
155	87	610	610	"All"	"Other"	""
156	88	609	609	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
157	89	587	587	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative satellites (low confidence)"	""
158	90	582	582	"All"	"Other"	""
159	91	580	580	"All"	"Other"	""
160	92	576	576	"All"	"Other"	""
161	93	573	573	"All"	"Other"	""
162	94	572	572	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
163	95	572	572	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
164	96	566	566	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
165	97	555	555	"All"	"Other"	""
166	98	547	547	"All"	"Other"	""
167	99	533	533	"All"	"Other"	""
168	100	518	518	"All"	"Other"	""
169	101	517	517	"All"	"Other"	""
170	102	511	511	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
171	103	502	502	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
172	104	497	497	"All"	"Other"	""
173	105	471	471	"All"	"Other"	""
175	106	462	462	"All"	"Other"	""
176	107	442	442	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
178	108	416	416	"All"	"Other"	""
179	109	414	414	"All"	"Other"	""
180	110	410	410	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
222	111	208	208	"All"	"Other"	""
230	111	194	194	"All"	"Other"	""
181	112	394	394	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
182	113	386	386	"All"	"Other"	""
183	114	381	381	"All"	"Other"	""
184	115	368	368	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	""
185	116	364	364	"All"	"Other"	""
186	117	359	359	"All"	"Other"	""
188	118	346	346	"All"	"Other"	""
189	119	346	346	"All"	"Other"	""
190	120	335	335	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
191	121	324	324	"All"	"Other"	""
192	122	319	319	"All"	"Other"	""
193	123	317	317	"All"	"Other"	""
194	124	317	317	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	""
195	125	311	311	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
196	126	308	308	"All"	"Other"	""
197	127	305	305	"All"	"Other"	""
210	128	239	239	"All"	"Other"	""
198	129	293	293	"All/repeat/rDNA/5S_rDNA"	"rDNA"	""
199	130	272	272	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
201	131	269	269	"All"	"Other"	""
202	132	267	267	"All"	"Other"	""
203	133	249	249	"All"	"Other"	""
204	134	249	249	"All"	"Other"	""
205	135	248	248	"All"	"Other"	""
206	136	247	247	"All"	"Other"	""
207	137	246	246	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	""
208	138	244	244	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
209	139	240	240	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
211	140	238	238	"All"	"Other"	""
212	141	237	237	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
213	142	229	229	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
214	143	227	227	"All"	"Other"	""
215	144	226	226	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
216	145	224	224	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia"	"Other"	""
217	146	220	220	"All"	"Other"	""
218	147	216	216	"All"	"Other"	""
219	148	215	215	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
220	149	209	209	"All"	"Other"	""
221	150	209	209	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
223	151	207	207	"All"	"Other"	""
224	152	204	204	"All"	"Other"	""
225	153	201	201	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
226	154	201	201	"All"	"Other"	""
227	155	198	198	"All"	"Other"	""
228	156	196	196	"All"	"Other"	""
229	157	195	195	"All"	"Other"	""
231	158	193	193	"All"	"Other"	""
232	159	192	192	"All"	"Other"	""
233	160	184	184	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
234	161	184	184	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
235	162	179	179	"All"	"Other"	""
236	163	176	176	"All"	"Other"	""
237	164	173	173	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
238	165	172	172	"All"	"Other"	""
239	166	170	170	"All"	"Other"	""
240	167	169	169	"All"	"Other"	""
241	168	168	168	"All"	"Other"	""
242	169	165	165	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
243	170	165	165	"All"	"Other"	""
244	171	164	164	"All"	"Other"	""
245	172	163	163	"All"	"Other"	""
