"Number_of_reads_in_clusters"	554666
"Number_of_clusters"	163010
"Number_of_superclusters"	162999
"Number_of_singlets"	35642
"Number_of_analyzed_reads"	590308

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
82	71	611	611	"All"	"Other"	"All"
83	72	605	605	"All"	"Other"	"All"
84	73	603	603	"All"	"Other"	"All"
85	74	601	601	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/25S_rDNA"
86	75	599	599	"All"	"Other"	"All"
87	76	593	593	"All"	"Other"	"All"
88	77	583	583	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
89	78	577	577	"All"	"Other"	"All"
90	79	562	562	"All"	"Other"	"All"
91	80	549	549	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/25S_rDNA"
92	81	536	536	"All"	"Other"	"All"
93	82	521	521	"All/repeat/satellite"	"Putative satellites (low confidence)"	"All/repeat/satellite"
94	83	521	521	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
95	84	513	513	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
96	85	495	495	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
97	86	483	483	"All"	"Other"	"All"
98	87	468	468	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
99	88	464	464	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
100	89	464	464	"All"	"Other"	"All"
101	90	461	461	"All"	"Other"	"All"
102	91	456	456	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
103	92	452	452	"All/repeat/rDNA/45S_rDNA/18S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/18S_rDNA"
104	93	451	451	"All"	"Other"	"All"
105	94	442	442	"All"	"Other"	"All"
106	95	439	439	"All"	"Other"	"All"
107	96	436	436	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
108	97	422	422	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
109	98	421	421	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
110	99	411	411	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
111	100	411	411	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
112	101	406	406	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
113	102	398	398	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
114	103	392	392	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
115	104	386	386	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
116	105	371	371	"All"	"Other"	"All"
117	106	370	370	"All"	"Other"	"All"
118	107	370	370	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
119	108	351	351	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
120	109	347	347	"All"	"Other"	"All"
121	110	333	333	"All"	"Other"	"All"
122	111	331	331	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
123	112	330	330	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
124	113	329	329	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
125	114	326	326	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus"
126	115	326	326	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
127	116	314	314	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
128	117	307	307	"All"	"Other"	"All"
129	118	303	303	"All"	"Other"	"All"
130	119	302	302	"All"	"Other"	"All"
131	120	295	295	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
132	121	284	284	"All"	"Other"	"All"
133	122	281	281	"All"	"Other"	"All"
134	123	281	281	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
135	124	268	268	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
136	125	267	267	"All"	"Other"	"All"
137	126	257	257	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
138	127	253	253	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
139	128	251	251	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
140	129	248	248	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
141	130	246	246	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
142	131	242	242	"All"	"Other"	"All"
143	132	237	237	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
144	133	236	236	"All"	"Other"	"All"
145	134	235	235	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
146	135	233	233	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
147	136	227	227	"All"	"Other"	"All"
148	137	225	225	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
149	138	224	224	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
150	139	223	223	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
151	140	220	220	"All"	"Other"	"All"
152	141	220	220	"All"	"Other"	"All"
153	142	214	214	"All"	"Other"	"All"
154	143	214	214	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
155	144	214	214	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
156	145	212	212	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
157	146	210	210	"All"	"Other"	"All"
158	147	209	209	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
159	148	203	203	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
160	149	203	203	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
161	150	201	201	"All"	"Other"	"All"
162	151	195	195	"All"	"Other"	"All"
163	152	194	194	"All"	"Other"	"All"
164	153	194	194	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
165	154	193	193	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
166	155	193	193	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
167	156	192	192	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
168	157	192	192	"All"	"Other"	"All"
169	158	190	190	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
170	159	189	189	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
171	160	188	188	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
172	161	188	188	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
173	162	186	186	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
174	163	184	184	"All"	"Other"	"All"
175	164	183	183	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
176	165	180	180	"All"	"Other"	"All"
177	166	179	179	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
178	167	176	176	"All"	"Other"	"All"
179	168	173	173	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
180	169	167	167	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
181	170	165	165	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
182	171	164	164	"All"	"Other"	"All"
183	172	157	157	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
184	173	157	157	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
185	174	157	157	"All/repeat/rDNA/5S_rDNA"	"rDNA"	"All/repeat/rDNA/5S_rDNA"
186	175	156	156	"All/repeat/satellite"	"Putative satellites (low confidence)"	"All/repeat/satellite"
187	176	155	155	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
188	177	154	154	"All"	"Other"	"All"
189	178	153	153	"All"	"Other"	"All"
190	179	153	153	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
191	180	152	152	"All"	"Other"	"All"
192	181	146	146	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
193	182	145	145	"All"	"Other"	"All"
194	183	140	140	"All/repeat/satellite"	"Putative satellites (high confidence)"	"All/repeat/satellite"
195	184	137	137	"All"	"Other"	"All"
196	185	137	137	"All"	"Other"	"All"
197	186	137	137	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
198	187	136	136	"All"	"Other"	"All"
199	188	134	134	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
200	189	134	134	"All"	"Other"	"All"
201	190	133	133	"All"	"Other"	"All"
202	191	132	132	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
203	192	132	132	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
204	193	131	131	"All"	"Other"	"All"
205	194	130	130	"All"	"Other"	"All"
206	195	130	130	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
207	196	129	129	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
208	197	128	128	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
209	198	128	128	"All"	"Other"	"All"
210	199	128	128	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
211	200	127	127	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
212	201	127	127	"All"	"Other"	"All"
213	202	127	127	"All"	"Other"	"All"
214	203	126	126	"All"	"Other"	"All"
215	204	125	125	"All"	"Other"	"All"
216	205	124	124	"All"	"Other"	"All"
217	206	124	124	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
218	207	122	122	"All"	"Other"	"All"
219	208	122	122	"All"	"Other"	"All"
220	209	117	117	"All"	"Other"	"All"
221	210	117	117	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
222	211	117	117	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
223	212	114	114	"All"	"Other"	"All"
224	213	114	114	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
225	214	114	114	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
226	215	112	112	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
227	216	111	111	"All"	"Other"	"All"
228	217	111	111	"All"	"Other"	"All"
229	218	110	110	"All"	"Other"	"All"
230	219	110	110	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
231	220	108	108	"All"	"Other"	"All"
232	221	106	106	"All"	"Other"	"All"
233	222	104	104	"All"	"Other"	"All"
234	223	104	104	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
235	224	103	103	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
236	225	102	102	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
237	226	101	101	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
238	227	100	100	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
239	228	99	99	"All"	"Other"	"All"
240	229	99	99	"All"	"Other"	"All"
241	230	98	98	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
242	231	96	96	"All"	"Other"	"All"
243	232	96	96	"All"	"Other"	"All"
244	233	94	94	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
245	234	92	92	"All"	"Other"	"All"
246	235	92	92	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
247	236	91	91	"All"	"Other"	"All"
248	237	90	90	"All"	"Other"	"All"
249	238	88	88	"All"	"Other"	"All"
250	239	88	88	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
251	240	87	87	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
252	241	87	87	"All"	"Other"	"All"
253	242	86	86	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
254	243	85	85	"All"	"Other"	"All"
255	244	85	85	"All"	"Other"	"All"
256	245	85	85	"All"	"Other"	"All"
257	246	84	84	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
258	247	84	84	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
259	248	84	84	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
260	249	83	83	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
261	250	82	82	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
262	251	81	81	"All"	"Other"	"All"
263	252	80	80	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
264	253	79	79	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
265	254	79	79	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
266	255	79	79	"All"	"Other"	"All"
267	256	78	78	"All"	"Other"	"All"
268	257	78	78	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
269	258	78	78	"All"	"Other"	"All"
270	259	77	77	"All"	"Other"	"All"
271	260	77	77	"All"	"Other"	"All"
272	261	77	77	"All"	"Other"	"All"
273	262	77	77	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
274	263	76	76	"All"	"Other"	"All"
275	264	75	75	"All"	"Other"	"All"
276	265	74	74	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
277	266	74	74	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
278	267	73	73	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
279	268	73	73	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
280	269	73	73	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
281	270	73	73	"All"	"Other"	"All"
282	271	73	73	"All"	"Other"	"All"
283	272	72	72	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
284	273	72	72	"All"	"Other"	"All"
285	274	72	72	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
286	275	71	71	"All"	"Other"	"All"
287	276	71	71	"All"	"Other"	"All"
288	277	71	71	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
289	278	71	71	"All"	"Other"	"All"
290	279	69	69	"All"	"Other"	"All"
291	280	68	68	"All"	"Other"	"All"
292	281	68	68	"All"	"Other"	"All"
293	282	68	68	"All"	"Other"	"All"
294	283	68	68	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
295	284	68	68	"All"	"Other"	"All"
296	285	68	68	"All"	"Other"	"All"
297	286	67	67	"All"	"Other"	"All"
298	287	67	67	"All"	"Other"	"All"
299	288	67	67	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
300	289	67	67	"All"	"Other"	"All"
301	290	67	67	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
302	291	67	67	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
303	292	66	66	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
304	293	66	66	"All"	"Other"	"All"
305	294	66	66	"All"	"Other"	"All"
306	295	66	66	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
307	296	65	65	"All"	"Other"	"All"
308	297	65	65	"All"	"Other"	"All"
309	298	64	64	"All"	"Other"	"All"
310	299	64	64	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
311	300	64	64	"All"	"Other"	"All"
312	301	63	63	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
