"Number_of_reads_in_clusters"	722001
"Number_of_clusters"	138852
"Number_of_superclusters"	138792
"Number_of_singlets"	229119
"Number_of_analyzed_reads"	951120

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
40	2	2887	2887	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
44	2	2608	2608	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
54	2	2145	2145	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
1	3	16869	16869	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
2	3	10242	10242	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
29	3	3498	3498	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
10	4	6670	6670	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
11	4	6090	6090	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
20	4	4243	4243	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
4	4	8215	8215	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
5	5	7283	7283	"All"	"Other"	"All"
57	5	1997	1997	"All"	"Other"	"All"
9	5	6935	6935	"All"	"Other"	"All"
24	6	3990	3990	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
51	6	2351	2351	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
58	6	1986	1986	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
60	6	1896	1896	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
70	6	1655	1655	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
90	6	1318	1318	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
109	7	1091	1091	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
62	7	1837	1837	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
66	7	1778	1778	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
67	7	1774	1774	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
74	7	1535	1535	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
78	7	1468	1468	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
84	7	1347	1347	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
95	7	1267	1267	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
7	8	7105	7105	"All"	"Other"	"All"
31	9	3450	3450	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
37	9	3110	3110	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
32	10	3426	3426	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
63	10	1801	1801	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
93	10	1290	1290	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"
13	11	5379	5379	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
42	12	2752	2752	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
53	12	2197	2197	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
18	13	4271	4271	"All/repeat/satellite"	"Putative satellites (low confidence)"	"All/repeat/satellite"
103	14	1158	1158	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
140	14	600	600	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
48	14	2469	2469	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
43	15	2635	2635	"All"	"Other"	"All"
82	15	1428	1428	"All"	"Other"	"All"
50	16	2436	2436	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
73	16	1555	1555	"All/repeat/rDNA/45S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA"
28	17	3674	3674	"All"	"Other"	"All"
30	18	3491	3491	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
132	19	722	722	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
83	19	1383	1383	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
85	19	1342	1342	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
33	20	3408	3408	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
41	21	2879	2879	"All"	"Other"	"All"
45	22	2557	2557	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
46	23	2529	2529	"All"	"Other"	"All"
49	24	2442	2442	"All"	"Other"	"All"
113	25	1003	1003	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
89	25	1321	1321	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
55	26	2017	2017	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
56	27	2003	2003	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
59	28	1929	1929	"All"	"Other"	"All"
142	29	558	558	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
91	29	1313	1313	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
61	30	1845	1845	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"
64	31	1784	1784	"All"	"Other"	"All"
152	32	415	415	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
87	32	1331	1331	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
68	33	1736	1736	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
69	34	1719	1719	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
71	35	1592	1592	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
72	36	1556	1556	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
115	37	940	940	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
139	37	607	607	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
75	38	1518	1518	"All"	"Other"	"All"
76	39	1509	1509	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
77	40	1503	1503	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
79	41	1453	1453	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
80	42	1452	1452	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
81	43	1437	1437	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
104	44	1147	1147	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/25S_rDNA"
174	44	285	285	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	"All/repeat/rDNA/45S_rDNA/25S_rDNA"
86	45	1342	1342	"All"	"Other"	"All"
88	46	1322	1322	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
92	47	1310	1310	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
94	48	1287	1287	"All"	"Other"	"All"
96	49	1265	1265	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
97	50	1251	1251	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
98	51	1249	1249	"All"	"Other"	"All"
99	52	1228	1228	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
100	53	1221	1221	"All"	"Other"	"All"
102	54	1176	1176	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
105	55	1139	1139	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
106	56	1134	1134	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
107	57	1122	1122	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
108	58	1111	1111	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
110	59	1073	1073	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
111	60	1071	1071	"All"	"Other"	"All"
112	61	1071	1071	"All"	"Other"	"All"
114	62	996	996	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
116	63	925	925	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
117	64	905	905	"All"	"Other"	"All"
118	65	899	899	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
119	66	889	889	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
120	67	880	880	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
121	68	879	879	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
122	69	870	870	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
123	70	841	841	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
124	71	836	836	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
125	72	830	830	"All"	"Other"	"All"
127	73	809	809	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
128	74	794	794	"All"	"Other"	"All"
129	75	751	751	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
130	76	729	729	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"
131	77	723	723	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
133	78	708	708	"All"	"Other"	"All"
134	79	698	698	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
135	80	684	684	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
136	81	676	676	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"
137	82	661	661	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
138	83	632	632	"All"	"Other"	"All"
141	84	570	570	"All"	"Other"	"All"
143	85	547	547	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
144	86	477	477	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
145	87	458	458	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
146	88	454	454	"All"	"Other"	"All"
147	89	450	450	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
148	90	437	437	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
149	91	434	434	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
150	92	429	429	"All"	"Other"	"All"
151	93	418	418	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
153	94	396	396	"All"	"Other"	"All"
154	95	395	395	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
155	96	374	374	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
156	97	367	367	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
157	98	366	366	"All"	"Other"	"All"
158	99	357	357	"All"	"Other"	"All"
159	100	356	356	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
160	101	346	346	"All"	"Other"	"All"
161	102	336	336	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
162	103	335	335	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
163	104	332	332	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
164	105	326	326	"All"	"Other"	"All"
165	106	326	326	"All"	"Other"	"All"
166	107	324	324	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"
167	108	323	323	"All"	"Other"	"All"
168	109	319	319	"All"	"Other"	"All"
169*	110*	315	315	"All"	"Other"	"All/organelle/mitochondria"
170	111	303	303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"
171	112	303	303	"All"	"Other"	"All"
172	113	302	302	"All"	"Other"	"All"
173	114	287	287	"All"	"Other"	"All"
175	115	284	284	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
176	116	276	276	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
177	117	274	274	"All"	"Other"	"All"
178	118	252	252	"All"	"Other"	"All"
179	119	251	251	"All"	"Other"	"All"
180	120	244	244	"All"	"Other"	"All"
181	121	240	240	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"
182	122	237	237	"All/repeat/rDNA/5S_rDNA"	"Other"	"All/repeat/rDNA/5S_rDNA"
183	123	233	233	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
184	124	231	231	"All"	"Other"	"All"
185	125	231	231	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
186	126	223	223	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
187	127	222	222	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
188	128	215	215	"All"	"Other"	"All"
189	129	215	215	"All"	"Other"	"All"
190	130	214	214	"All"	"Other"	"All"
191	131	214	214	"All"	"Other"	"All"
192	132	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
193	133	207	207	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"
194	134	199	199	"All"	"Other"	"All"
195	135	198	198	"All"	"Other"	"All"
196	136	198	198	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
197	137	197	197	"All"	"Other"	"All"
198	138	179	179	"All"	"Other"	"All"
199	139	177	177	"All"	"Other"	"All"
200	140	174	174	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
201	141	172	172	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
202	142	171	171	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
203	143	171	171	"All"	"Other"	"All"
204	144	168	168	"All"	"Other"	"All"
205	145	168	168	"All"	"Other"	"All"
206	146	161	161	"All"	"Other"	"All"
207	147	160	160	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
208	148	159	159	"All"	"Other"	"All"
209	149	158	158	"All"	"Other"	"All"
210	150	156	156	"All"	"Other"	"All"
211	151	155	155	"All"	"Other"	"All"
212	152	154	154	"All"	"Other"	"All"
213	153	152	152	"All"	"Other"	"All"
214	154	148	148	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
215	155	145	145	"All"	"Other"	"All"
216	156	138	138	"All"	"Other"	"All"
217	157	137	137	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
218	158	136	136	"All"	"Other"	"All"
219	159	136	136	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
220	160	132	132	"All"	"Other"	"All"
221	161	132	132	"All"	"Other"	"All"
222	162	130	130	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
223	163	127	127	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
224	164	127	127	"All"	"Other"	"All"
225	165	126	126	"All"	"Other"	"All"
226	166	126	126	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
227	167	125	125	"All"	"Other"	"All"
228	168	125	125	"All"	"Other"	"All"
229	169	125	125	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
230	170	123	123	"All"	"Other"	"All"
231	171	120	120	"All"	"Other"	"All"
232	172	120	120	"All"	"Other"	"All"
233	173	120	120	"All"	"Other"	"All"
234	174	117	117	"All"	"Other"	"All"
235	175	114	114	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
236	176	114	114	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
237	177	114	114	"All"	"Other"	"All"
238	178	110	110	"All"	"Other"	"All"
239	179	109	109	"All"	"Other"	"All"
240	180	108	108	"All"	"Other"	"All"
241	181	108	108	"All"	"Other"	"All"
242	182	108	108	"All"	"Other"	"All"
243	183	106	106	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
