"Number_of_reads_in_clusters"	722001
"Number_of_clusters"	138852
"Number_of_superclusters"	138792
"Number_of_singlets"	229119
"Number_of_analyzed_reads"	951120

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
6	1	7184	7184	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
65	1	1780	1780	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
8	1	6979	6979	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
12	2	5949	5949	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
14	2	4943	4943	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
16	2	4772	4772	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
21	2	4133	4133	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
26	2	3888	3888	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
34	2	3351	3351	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
38	2	3034	3034	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
39	2	2985	2985	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
40	2	2887	2887	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
44	2	2608	2608	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
54	2	2145	2145	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
1	3	16869	16869	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
2	3	10242	10242	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
29	3	3498	3498	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
10	4	6670	6670	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
11	4	6090	6090	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
20	4	4243	4243	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
4	4	8215	8215	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
5	5	7283	7283	"All"	"Other"	""
57	5	1997	1997	"All"	"Other"	""
9	5	6935	6935	"All"	"Other"	""
24	6	3990	3990	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
51	6	2351	2351	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
58	6	1986	1986	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
60	6	1896	1896	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
70	6	1655	1655	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
90	6	1318	1318	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
109	7	1091	1091	"All/organelle/plastid"	"Other"	""
62	7	1837	1837	"All/organelle/plastid"	"Other"	""
66	7	1778	1778	"All/organelle/plastid"	"Other"	""
67	7	1774	1774	"All/organelle/plastid"	"Other"	""
74	7	1535	1535	"All/organelle/plastid"	"Other"	""
78	7	1468	1468	"All/organelle/plastid"	"Other"	""
84	7	1347	1347	"All/organelle/plastid"	"Other"	""
95	7	1267	1267	"All/organelle/plastid"	"Other"	""
7	8	7105	7105	"All"	"Other"	""
31	9	3450	3450	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
37	9	3110	3110	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
32	10	3426	3426	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
63	10	1801	1801	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
93	10	1290	1290	"All/repeat/mobile_element/Class_I/LINE"	"Other"	""
13	11	5379	5379	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
42	12	2752	2752	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
53	12	2197	2197	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
18	13	4271	4271	"All/repeat/satellite"	"Putative satellites (low confidence)"	""
103	14	1158	1158	"All/repeat/mobile_element/Class_I"	"Other"	""
140	14	600	600	"All/repeat/mobile_element/Class_I"	"Other"	""
48	14	2469	2469	"All/repeat/mobile_element/Class_I"	"Other"	""
43	15	2635	2635	"All"	"Other"	""
82	15	1428	1428	"All"	"Other"	""
50	16	2436	2436	"All/repeat/rDNA/45S_rDNA"	"Other"	""
73	16	1555	1555	"All/repeat/rDNA/45S_rDNA"	"Other"	""
28	17	3674	3674	"All"	"Other"	""
30	18	3491	3491	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
132	19	722	722	"All/organelle/plastid"	"Other"	""
83	19	1383	1383	"All/organelle/plastid"	"Other"	""
85	19	1342	1342	"All/organelle/plastid"	"Other"	""
33	20	3408	3408	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
41	21	2879	2879	"All"	"Other"	""
45	22	2557	2557	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
46	23	2529	2529	"All"	"Other"	""
49	24	2442	2442	"All"	"Other"	""
113	25	1003	1003	"All/organelle/plastid"	"Other"	""
89	25	1321	1321	"All/organelle/plastid"	"Other"	""
55	26	2017	2017	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Putative LTR elements"	""
56	27	2003	2003	"All/organelle/plastid"	"Other"	""
59	28	1929	1929	"All"	"Other"	""
142	29	558	558	"All/organelle/plastid"	"Other"	""
91	29	1313	1313	"All/organelle/plastid"	"Other"	""
61	30	1845	1845	"All/repeat/mobile_element/Class_I/LTR"	"Other"	""
64	31	1784	1784	"All"	"Other"	""
152	32	415	415	"All/organelle/plastid"	"Other"	""
87	32	1331	1331	"All/organelle/plastid"	"Other"	""
68	33	1736	1736	"All/organelle/plastid"	"Other"	""
69	34	1719	1719	"All/organelle/plastid"	"Other"	""
71	35	1592	1592	"All/organelle/plastid"	"Other"	""
72	36	1556	1556	"All/organelle/plastid"	"Other"	""
115	37	940	940	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
139	37	607	607	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
75	38	1518	1518	"All"	"Other"	""
76	39	1509	1509	"All/organelle/plastid"	"Other"	""
77	40	1503	1503	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
79	41	1453	1453	"All/organelle/plastid"	"Other"	""
80	42	1452	1452	"All/organelle/plastid"	"Other"	""
81	43	1437	1437	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
104	44	1147	1147	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	""
174	44	285	285	"All/repeat/rDNA/45S_rDNA/25S_rDNA"	"Other"	""
86	45	1342	1342	"All"	"Other"	""
88	46	1322	1322	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
92	47	1310	1310	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
94	48	1287	1287	"All"	"Other"	""
96	49	1265	1265	"All/organelle/plastid"	"Other"	""
97	50	1251	1251	"All/organelle/plastid"	"Other"	""
98	51	1249	1249	"All"	"Other"	""
99	52	1228	1228	"All/organelle/plastid"	"Other"	""
100	53	1221	1221	"All"	"Other"	""
102	54	1176	1176	"All/organelle/plastid"	"Other"	""
105	55	1139	1139	"All/organelle/plastid"	"Other"	""
106	56	1134	1134	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
107	57	1122	1122	"All/organelle/plastid"	"Other"	""
108	58	1111	1111	"All/organelle/plastid"	"Other"	""
110	59	1073	1073	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
111	60	1071	1071	"All"	"Other"	""
112	61	1071	1071	"All"	"Other"	""
114	62	996	996	"All/organelle/plastid"	"Other"	""
116	63	925	925	"All/organelle/plastid"	"Other"	""
117	64	905	905	"All"	"Other"	""
118	65	899	899	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative satellites (low confidence)"	""
119	66	889	889	"All/organelle/plastid"	"Other"	""
120	67	880	880	"All/organelle/plastid"	"Other"	""
121	68	879	879	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
122	69	870	870	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
123	70	841	841	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
124	71	836	836	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
125	72	830	830	"All"	"Other"	""
127	73	809	809	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
128	74	794	794	"All"	"Other"	""
129	75	751	751	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
130	76	729	729	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Putative LTR elements"	""
131	77	723	723	"All/organelle/plastid"	"Other"	""
133	78	708	708	"All"	"Other"	""
134	79	698	698	"All/organelle/plastid"	"Other"	""
135	80	684	684	"All/organelle/plastid"	"Other"	""
136	81	676	676	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	""
137	82	661	661	"All/organelle/plastid"	"Other"	""
138	83	632	632	"All"	"Other"	""
141	84	570	570	"All"	"Other"	""
143	85	547	547	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	""
144	86	477	477	"All/organelle/plastid"	"Other"	""
145	87	458	458	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
146	88	454	454	"All"	"Other"	""
147	89	450	450	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
148	90	437	437	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
149	91	434	434	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
150	92	429	429	"All"	"Other"	""
151	93	418	418	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
153	94	396	396	"All"	"Other"	""
154	95	395	395	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
155	96	374	374	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
156	97	367	367	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
157	98	366	366	"All"	"Other"	""
158	99	357	357	"All"	"Other"	""
159	100	356	356	"All/repeat/mobile_element/Class_I"	"Other"	""
160	101	346	346	"All"	"Other"	""
161	102	336	336	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
162	103	335	335	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
163	104	332	332	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
164	105	326	326	"All"	"Other"	""
165	106	326	326	"All"	"Other"	""
166	107	324	324	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	""
167	108	323	323	"All"	"Other"	""
168	109	319	319	"All"	"Other"	""
169	110	315	315	"All"	"Other"	""
170	111	303	303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia"	"Other"	""
171	112	303	303	"All"	"Other"	""
172	113	302	302	"All"	"Other"	""
173	114	287	287	"All"	"Other"	""
175	115	284	284	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
176	116	276	276	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
177	117	274	274	"All"	"Other"	""
178	118	252	252	"All"	"Other"	""
179	119	251	251	"All"	"Other"	""
180	120	244	244	"All"	"Other"	""
181	121	240	240	"All/repeat/mobile_element/Class_I"	"Other"	""
182	122	237	237	"All/repeat/rDNA/5S_rDNA"	"Other"	""
183	123	233	233	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
184	124	231	231	"All"	"Other"	""
185	125	231	231	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
186	126	223	223	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
187	127	222	222	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
188	128	215	215	"All"	"Other"	""
189	129	215	215	"All"	"Other"	""
190	130	214	214	"All"	"Other"	""
191	131	214	214	"All"	"Other"	""
192	132	210	210	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
193	133	207	207	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	""
194	134	199	199	"All"	"Other"	""
195	135	198	198	"All"	"Other"	""
196	136	198	198	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
197	137	197	197	"All"	"Other"	""
198	138	179	179	"All"	"Other"	""
199	139	177	177	"All"	"Other"	""
200	140	174	174	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
201	141	172	172	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	""
202	142	171	171	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	""
203	143	171	171	"All"	"Other"	""
204	144	168	168	"All"	"Other"	""
205	145	168	168	"All"	"Other"	""
206	146	161	161	"All"	"Other"	""
207	147	160	160	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	""
208	148	159	159	"All"	"Other"	""
209	149	158	158	"All"	"Other"	""
210	150	156	156	"All"	"Other"	""
211	151	155	155	"All"	"Other"	""
212	152	154	154	"All"	"Other"	""
213	153	152	152	"All"	"Other"	""
214	154	148	148	"All/organelle/mitochondria"	"Other"	""
215	155	145	145	"All"	"Other"	""
216	156	138	138	"All"	"Other"	""
217	157	137	137	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
218	158	136	136	"All"	"Other"	""
219	159	136	136	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
220	160	132	132	"All"	"Other"	""
221	161	132	132	"All"	"Other"	""
222	162	130	130	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
223	163	127	127	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
224	164	127	127	"All"	"Other"	""
225	165	126	126	"All"	"Other"	""
226	166	126	126	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
227	167	125	125	"All"	"Other"	""
228	168	125	125	"All"	"Other"	""
229	169	125	125	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
230	170	123	123	"All"	"Other"	""
231	171	120	120	"All"	"Other"	""
232	172	120	120	"All"	"Other"	""
233	173	120	120	"All"	"Other"	""
234	174	117	117	"All"	"Other"	""
235	175	114	114	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	""
236	176	114	114	"All/organelle/mitochondria"	"Other"	""
237	177	114	114	"All"	"Other"	""
238	178	110	110	"All"	"Other"	""
239	179	109	109	"All"	"Other"	""
240	180	108	108	"All"	"Other"	""
241	181	108	108	"All"	"Other"	""
242	182	108	108	"All"	"Other"	""
243	183	106	106	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
244	184	104	104	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
245	185	104	104	"All/organelle/mitochondria"	"Other"	""
246	186	103	103	"All"	"Other"	""
247	187	103	103	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	""
248	188	102	102	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	""
249	189	101	101	"All"	"Other"	""
250	190	101	101	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	""
251	191	98	98	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	""
252	192	98	98	"All"	"Other"	""
253	193	96	96	"All"	"Other"	""
254	194	95	95	"All"	"Other"	""
